p,q,r,output
PersonX does not get back to normal,not unprepared,xNeed,0
PersonX doesn't expect PersonY,don't be with y,oWant,0
PersonX does not give PersonY strength,They didn't want to eat cereal instead,xAttr,0
PersonX talks to PersonX's brother,happy,xReact,0
PersonX pays,angry,xReact,0
PersonX does not exchange insurance information,not unkind,oReact,0
PersonX does not place PersonY on the table,to cry,oWant,0
PersonX loves school,Glad,xAttr,0
PersonX does not make PersonX's rounds,careful,xEffect,0
PersonX does not create PersonY atmosphere,not Disgust,xWant,0
PersonX carries PersonY along,to cry,xReact,0
PersonX is an author.,stay away form personY,xWant,0
PersonX walks up to PersonY,unloving,xIntent,0
PersonX goes to the hardware store,to publish someone elses book,xIntent,0
PersonX shins PersonY's shoes,dense,oWant,0
PersonX tells mike,loving,xWant,0
PersonX kisses PersonY softly,to warn PersonY,xAttr,0
PersonX does not go as well,not angered,oEffect,0
PersonX keeps PersonY in,infuriating,oReact,0
PersonX does not brings PersonY's family,person y to offer a deal,xNeed,0
PersonX does not achieve PersonYs end,don't do their own things,xIntent,0
PersonX does not surprise PersonX's boyfriend,to do nothing,oReact,0
PersonX does not shin PersonY's shoes,PersonY goes to another party,xReact,0
PersonX does not lay down PersonX's life,don't stay home,xEffect,0
PersonX does not know PersonY.,finely he singed,oReact,0
PersonX doesn't want to play with PersonX's dad,To not don't make the issue any worse,xIntent,0
PersonX does not walk up to PersonY,To tell personX that they arebeing very nice,oReact,0
PersonX does not move around,not yearning,xIntent,0
PersonX does not rid the bus home,to spend time with someone else,xAttr,0
PersonX does not tell mike,Don't go another time,xReact,0
PersonX is not around PersonY,gets their hand shaken by personX,xWant,0
PersonX does not take advantage of PersonY,frugal,xReact,0
PersonX does not cry in front of PersonY,don't stay peaceful,xWant,0
PersonX does not go for the jugular,to get out of doing the work,xIntent,0
PersonX does not chip PersonY's tooth,get rid of any screens,xEffect,0
PersonX gives PersonX's best attempt at it,take another option,xNeed,0
PersonX is not at the mall with PersonY's friends,to be generous,xReact,0
PersonX doesn't decide not to call PersonY,law-abiding,oReact,0
PersonX does not pull the trigger,lazy,xReact,0
PersonX makes PersonX's dream come true,have to fight to get PersonX to pay up,xEffect,0
PersonX does not succeed PersonX's father,not uncaring,xReact,0
PersonX makes a phone call,regretful,xAttr,0
PersonX does not grab PersonY's bags,Gets another,xAttr,0
PersonX does not create PersonY application,lazy,oReact,0
PersonX can beat a record,moves on from situation,xNeed,0
PersonX can wait to see PersonY,to make PersonY fail,xReact,0
PersonX does not take advantage of PersonY,don't leave PersonY alone,xReact,0
PersonX gets another job,stay in their own room,xAttr,0
PersonX does not make PersonX's dream come true,Doesn't have to represent themselves,xAttr,0
PersonX catches lots of fish,Gets a promotion,xWant,0
PersonX does not get PersonY's mail,sadness,xEffect,0
PersonX keeps promises to PersonY,to hurt his feelings,xIntent,0
PersonX can't make ends meet.,not cook,xAttr,0
PersonX does not invite PersonY to a party,not strong,xAttr,0
PersonX did not buy a guitar.,don't try to reschedule,xAttr,0
PersonX provides PersonY environment,to really enjoy the neighborhood,xWant,0
PersonX does not mind PersonX's business,relieved,xAttr,0
PersonX does not find PersonY's mother,relieved,xReact,0
PersonX does not lead PersonX's team to victory,pure,xAttr,0
PersonX doesn't educate PersonX's children,avoid trouble,xReact,0
PersonX does not hire a trainer,to hang up the phone,xReact,0
PersonX starts PersonX's vacation,Doesn't work out efficiently,xAttr,0
PersonX doesn't say PersonY's name,don't get ready for school,xIntent,0
PersonX does not place PersonY on the table,not Predispose,xEffect,0
PersonX does not ask PersonY for PersonZ's number,needs to meet him,xAttr,0
PersonX does not move far away,continue to work,xIntent,0
PersonX doesn't take a pregnancy test,helpful,xAttr,0
PersonX bends PersonY's ear,sorrowful for talking poorly,xWant,0
PersonX does not call PersonY's mom,to publish a different article,xIntent,0
PersonX takes advantage of PersonY,inconsiderate,xEffect,0
PersonX does not see PersonY play,don't pick up the phone to talk to PersonY's mom,xAttr,0
PersonX does not kill PersonX's son,forgetful,xReact,0
PersonX calls PersonY to tell PersonZ,to show anger,xIntent,0
PersonX kisses PersonY's hands,happy,xWant,0
PersonX eases PersonY's nerves,weigh another room,xAttr,0
PersonX does not dry PersonY,not unsafe,xReact,0
PersonX changes PersonX's hair color,look for new book,xWant,0
PersonX gives PersonY's detention,rejected,xReact,0
PersonX takes PersonY's money,to avoid conflict,xReact,0
PersonX takes charge of PersonY,kind,xAttr,0
PersonX brought PersonY's daughter,to let PersonY seat herself like all the other diners,xAttr,0
PersonX meets PersonX's mom,good,xReact,0
PersonX does not start PersonX's vacation,disappointed,xAttr,0
PersonX does not beg PersonY to come,damaged,oReact,0
PersonX likes PersonY's friends.,fretful,xReact,0
PersonX won't work on PersonY's essay,not Overwhelm,oWant,0
PersonX does not bend PersonY's ear,falls asleep,xEffect,0
PersonX cannot comprehend,don't destroy persony,xWant,0
PersonX doesn't tell anyone PersonX is going.,teach personY,xAttr,0
PersonX lays down PersonX's life,to bein control,xReact,0
PersonX does not perform PersonY act,not Enable,xAttr,0
PersonX does not play for hours,incompetent,xAttr,0
PersonX does not reach PersonY level,don't drive attentively,xEffect,0
PersonX does not interview for PersonX's dream job,don't do their own work,xEffect,0
PersonX does not hire a trainer,don't let them learn the hard way,xAttr,0
PersonX did not lead PersonY away,Take to clothing store,xAttr,0
PersonX is not good at lying.,Don't try harder,xAttr,0
PersonX apologizes.,ask why,oEffect,0
PersonX does not bleach PersonY's hair,to call customer service,xWant,0
PersonX gives PersonY any other options,careful,xWant,0
PersonX does not issue PersonY edict,takes a day off,xAttr,0
PersonX does not bait PersonY's hook,not sad,xAttr,0
PersonX doesn't tell PersonX's friend about the event,Don't compete against personY,xAttr,0
PersonX doesn't touch PersonY's test,not frustrated,xAttr,0
PersonX does not come to the play.,Don't get a referral,xAttr,0
PersonX does a terrible job,do some activity other than loading cars,xEffect,0
PersonX will speak to the mother of PersonY,boorish,xReact,0
PersonX does not visit PersonX's parents,careless,xWant,0
PersonX cannot comprehend,PersonY to get their just desserts,xAttr,0
Person X doesn't decide not to see Y,dense,xAttr,0
PersonX finds PersonY an apartment,nervous,xAttr,0
PersonX does not brings PersonY's family,Isn't killed,xReact,0
PersonX doesn't touch PersonY,is resting,xReact,0
PersonX does not reach PersonY level,sincere,xReact,0
PersonX does not issue PersonY edict,gets hands chopped off,xWant,0
PersonX offers to help PersonY,avoids arrest,xIntent,0
PersonX won't work on PersonY's essay,hold their hand,xWant,0
PersonX doesn't like the sweets that PersonY has,not guilty,xNeed,0
PersonX cannot afford new clothes.,Gets told they're terrible,xNeed,0
PersonX does not accept the dare,try to fix hisself,oReact,0
PersonX does not issue PersonY edict,don't find out how the trip went,xWant,0
PersonX does not avoids PersonY conflict,not indifferent,xIntent,0
PersonX does not introduce PersonX to PersonY,don't find out why they didnt receive a gift,xAttr,0
PersonX doesn't speak with PersonY anymore.,not disappointed,xAttr,0
PersonX moves to the suburbs,know personY,xReact,0
PersonX does not make PersonX's mom happy,Doesn't become alone,oWant,0
PersonX influences PersonY.,offended,xWant,0
PersonX leads PersonX's team to victory,to take a break,xEffect,0
PersonX offers PersonY opportunity,a baby,xReact,0
PersonX passes PersonY act,kind,oWant,0
PersonX is shy and doesn't help,justified,oEffect,0
PersonX expects PersonY,human,xReact,0
PersonX does not flush the toilet,not Inhibit,xWant,0
PersonX eats chicken wings,kind,xIntent,0
PersonX doesn't invite PersonY's family,boring,oWant,0
PersonX does not use the internet,have a faulty home section,xIntent,0
PersonX does not begin PersonY work,not Satisfy,oReact,0
PersonX does not pay any of PersonY's bills,Don't seem cordial,xIntent,0
PersonX doesn't place PersonY on the table,not Miss,xWant,0
PersonX does not cook for PersonX's friends,observant,xReact,0
PersonX did not buy a guitar.,old,xNeed,0
PersonX does not go the mall with PersonY's mom,reschedule the date,xWant,0
PersonX does not give PersonY's detention,don't find out why personX stayed home,xAttr,0
PersonX kisses PersonY deeply,choose  to play,xIntent,0
PersonX points a gun at PersonY,disappointed,xWant,0
PersonX does not invite everyone,not smug,xIntent,0
PersonX does not play games with PersonX's friends,Doesn't stop exercising,xReact,0
PersonX does not like PersonY's friends.,don't know why X won't dance,xAttr,0
PersonX is good at lying.,do not make impression,oReact,0
PersonX interviews for PersonX's dream job,to do their own work,xEffect,0
PersonX asks PersonY's on a date,go to school,xAttr,0
PersonX gets PersonY's mail,shy,xWant,0
PersonX does not point a gun at PersonY,not disappointed,xWant,0
PersonX does not give PersonY employment,don't keep a good reputation,xAttr,0
PersonX doesn't make PersonY's sandwhich,Doesn't get a warning from the principal,xAttr,0
PersonX belongs to PersonY group,Cannot sleep at night,oWant,0
PersonX doesn't bite the hand that feeds PersonX,to make them suffer,xIntent,0
PersonX does not take my dog,not angry,oReact,0
PersonX does not see PersonX's grandma,safe,oWant,0
PersonX doesn't place PersonY on the table,disgusted,xAttr,0
PersonX kicks the man,happy,xReact,0
PersonX doesn't touch PersonY,For personY to don't be wet,xAttr,0
PersonX does not change PersonY's attitudes,Doesn't remain still,xAttr,0
PersonX works closely with PersonY,to skip breakfast,xWant,0
PersonX doesn't smile back,not carefree,xAttr,0
PersonX works the room,to go by themselves,xReact,0
PersonX does not see PersonZ's friend PersonY,secretive,xReact,0
PersonX does not make oatmeal,their car loaded,xAttr,0
PersonX can't stand being around PersonY.,find a new mate,xWant,0
PersonX serves the ball,angered,oReact,0
PersonX gets PersonY's mail,rude,xWant,0
PersonX does not speak to PersonY,ashamed of PersonY,oReact,0
PersonX does not ask PersonY to dinner,they are shunned,xWant,0
PersonX is not at the grocery store with PersonY's mom,not untrustworthy,xAttr,0
PersonX does not issue PersonY edict,to get good grade,xIntent,0
PersonX won't give PersonY any information,Gets tell not to lie,xIntent,0
PersonX does not issue PersonY edict,Effects the percentage score,xReact,0
PersonX does not fly off at a tangent,not unqualified,xAttr,0
PersonX beats PersonY,worried,oWant,0
PersonX does not meet PersonY's gaze,not Disappointed,xWant,0
PersonX doesn't take a pregnancy test,to check on PersonY,xNeed,0
PersonX does not come to the play.,Kissed by personY,xEffect,0
PersonX does not bring PersonX's son,don't talk to Person X,oReact,0
PersonX does not sit down with PersonY,boring,oWant,0
PersonX does not laugh and told,not Irritate,xReact,0
PersonX doesn't educate PersonX's children,to self publish,oWant,0
PersonX goes near deep end,remorseful,xAttr,0
PersonX does not look PersonY in the eyes,be in a good mood,xAttr,0
PersonX does not go fishing with PersonY's father,not Scare,xIntent,0
PersonX is not at the mall with PersonY's friends,miserly,xReact,0
PersonX doesn't give PersonY any other options,to go to a destination,xNeed,0
PersonX belongs to PersonY group,realistic,xAttr,0
PersonX will speak to the mother of PersonY,to divorce their wife,xWant,0
PersonX doesn't warn PersonY not to go.,respectful,xReact,0
PersonX does not go the mall with PersonY's mom,Attempt to better themselves,xWant,0
PersonX can not wait to see PersonY,clean their own shoes,xEffect,0
PersonX does not challenge PersonY's friends,to scare them,xReact,0
PersonX does not move to a new city,not Reject,xWant,0
PersonX does not let PersonY cheat.,rude,xWant,0
PersonX gets another job,is helpless,xReact,0
PersonX does not succeed PersonX's father,anxious,xAttr,0
PersonX does not support PersonX's wife,don't be antisocial,xIntent,0
PersonX does not find it a new home,not tired,oWant,0
PersonX changes PersonX's hair color,kind,xEffect,0
PersonX did not fix the leak,not lonely,xReact,0
PersonX does not give PersonY some water,do what they are told,oWant,0
PersonX does not advance towards PersonY,don't make passionate love,xIntent,0
PersonX helps others,introverted,xAttr,0
PersonX does not avoids PersonY conflict,to avoid persony,xNeed,0
PersonX did not invite PersonY,don't prevent PersonY's family from coming,xAttr,0
PersonX does not get back to normal,to be alone,xWant,0
PersonX doesn't have any accomplishments.,off-putting,xReact,0
PersonX does not bend PersonY's ear,Sorrowful for talk poorly,xWant,0
PersonX pays PersonY's back,trying to find person,oEffect,0
PersonX do n't loves PersonY anymore,to remain silent,oWant,0
PersonX can remember PersonY from others,keep them for themselves,xReact,0
PersonX does not walk up to PersonY,don't be polite,xIntent,0
PersonX hits PersonY on the head,sad,xReact,0
PersonX does not make PersonY award,to make a shopping list,oWant,0
PersonX does not help others,don't forgo dinner,xWant,0
PersonX won't speak to Mike,antisocial,xWant,0
PersonX doesn't play tennis with PersonX's friend,make other decision,xIntent,0
