p,q,r,output
PersonX practices ___ for a month,to be determined,xNeed,1
PersonX practices ___ for a month,Have a skill to train at,xNeed,1
PersonX practices ___ for a month,buy a tennis racket,xNeed,1
PersonX practices ___ for a month,buy a new tennis ball,xNeed,1
PersonX practices ___ for a month,hopeful,xReact,1
PersonX practices ___ for a month,determined,xReact,1
PersonX practices ___ for a month,proud,xReact,1
PersonX practices ___ for a month,excited,xReact,1
PersonX practices ___ for a month,to work hard,xWant,1
PersonX practices ___ for a month,Relax after working hard,xWant,1
PersonX practices ___ for a month,to have a tennis match with a strong competitor,xWant,1
PersonX practices ___ for a month,to compete locally,xWant,1
PersonX practices ___ for a month,Improve skills,xWant,1
PersonX practices ___ for a month,to continue there quest,xWant,1
PersonX boards PersonY's plane,involved,oReact,1
PersonX boards PersonY's plane,park the airplane in a hangar for storage,oWant,1
PersonX boards PersonY's plane,get some sleep,oWant,1
PersonX boards PersonY's plane,go get a bite to eat,oWant,1
PersonX boards PersonY's plane,fly to destination,oWant,1
PersonX boards PersonY's plane,exit plane,oWant,1
PersonX boards PersonY's plane,hopeful,xAttr,1
PersonX boards PersonY's plane,content,xAttr,1
PersonX boards PersonY's plane,Outgoing,xAttr,1
PersonX boards PersonY's plane,Adventurous,xAttr,1
PersonX boards PersonY's plane,smiles,xEffect,1
PersonX boards PersonY's plane,stomach hurts,xEffect,1
PersonX boards PersonY's plane,smells canned air,xEffect,1
PersonX boards PersonY's plane,hunches under ceiling,xEffect,1
PersonX boards PersonY's plane,ready to leave,xIntent,1
PersonX boards PersonY's plane,to get to montreal.,xIntent,1
PersonX boards PersonY's plane,to be on time,xIntent,1
PersonX boards PersonY's plane,to experience plane,xIntent,1
PersonX boards PersonY's plane,not late,xIntent,1
PersonX boards PersonY's plane,move towards plane,xNeed,1
PersonX boards PersonY's plane,to buy a ticket,xNeed,1
PersonX boards PersonY's plane,pack a suitcase,xNeed,1
PersonX boards PersonY's plane,drive to the airport,xNeed,1
PersonX boards PersonY's plane,to pack luggage for the trip,xNeed,1
PersonX boards PersonY's plane,to go to the airport,xNeed,1
PersonX boards PersonY's plane,relaxed,xReact,1
PersonX boards PersonY's plane,explorative,xReact,1
PersonX boards PersonY's plane,comfortable,xReact,1
PersonX boards PersonY's plane,satisfied,xReact,1
PersonX boards PersonY's plane,happy,xReact,1
PersonX boards PersonY's plane,take a nap,xWant,1
PersonX boards PersonY's plane,sleep on the plane ride,xWant,1
PersonX boards PersonY's plane,take a seat on the plane and prepare for take off,xWant,1
PersonX boards PersonY's plane,fly to destination,xWant,1
PersonX boards PersonY's plane,exit plane,xWant,1
PersonX boards PersonY's plane,to get a good seat,xWant,1
PersonX meets ___ for the first time,receives answer to commpliment,oEffect,1
PersonX meets ___ for the first time,gets excited,oEffect,1
PersonX meets ___ for the first time,wonderful,oReact,1
PersonX meets ___ for the first time,happy to have met someone new,oReact,1
PersonX meets ___ for the first time,to learn more about,oWant,1
PersonX meets ___ for the first time,to engage,oWant,1
PersonX meets ___ for the first time,to part ways,oWant,1
PersonX meets ___ for the first time,to spend time with someone,oWant,1
PersonX meets ___ for the first time,anxious,xAttr,1
PersonX meets ___ for the first time,happy,xAttr,1
PersonX meets ___ for the first time,curious,xAttr,1
PersonX meets ___ for the first time,nervous,xAttr,1
PersonX meets ___ for the first time,forgets what to say,xEffect,1
PersonX meets ___ for the first time,gets sweaty and nervous,xEffect,1
PersonX meets ___ for the first time,Person X starts shaking because he thinks he's a bank robber.,xEffect,1
PersonX meets ___ for the first time,Person X feels like they have met previously before,xEffect,1
PersonX meets ___ for the first time,gets excited,xEffect,1
PersonX meets ___ for the first time,receives a commpliment,xEffect,1
PersonX meets ___ for the first time,Person X falls in love,xEffect,1
PersonX meets ___ for the first time,to date with her,xIntent,1
PersonX meets ___ for the first time,to socialize,xNeed,1
PersonX meets ___ for the first time,to be in public,xNeed,1
PersonX meets ___ for the first time,to make an appointment with someone,xNeed,1
PersonX meets ___ for the first time,to talk to someone,xNeed,1
PersonX meets ___ for the first time,like she has more insight into her job,xReact,1
PersonX meets ___ for the first time,very joy and proud,xReact,1
PersonX meets ___ for the first time,to develop a relationship,xWant,1
PersonX meets ___ for the first time,to part ways,xWant,1
PersonX meets ___ for the first time,to spend time with someone,xWant,1
PersonX meets ___ for the first time,to impress,xWant,1
PersonX draws ___ from the well,hardworking,xAttr,1
PersonX draws ___ from the well,reliant,xAttr,1
PersonX draws ___ from the well,supported,xAttr,1
PersonX draws ___ from the well,talented,xAttr,1
PersonX draws ___ from the well,strong,xAttr,1
PersonX draws ___ from the well,diligent,xAttr,1
PersonX draws ___ from the well,skilled with their hands,xAttr,1
PersonX draws ___ from the well,gets tired from carrying buckets,xEffect,1
PersonX draws ___ from the well,gets wet from drawing a lot of water,xEffect,1
PersonX draws ___ from the well,hydrated,xEffect,1
PersonX draws ___ from the well,prepared,xEffect,1
PersonX draws ___ from the well,responsible,xEffect,1
PersonX draws ___ from the well,muscles tired,xEffect,1
PersonX draws ___ from the well,to get some water,xIntent,1
PersonX draws ___ from the well,prepare a pulley,xNeed,1
PersonX draws ___ from the well,get a bucket,xNeed,1
PersonX draws ___ from the well,go to the well,xNeed,1
PersonX draws ___ from the well,pacified,xReact,1
PersonX draws ___ from the well,to bathe,xWant,1
PersonX draws ___ from the well,to drink,xWant,1
PersonX draws ___ from the well,to boil the water to make tea.,xWant,1
PersonX draws ___ from the well,to use the water to cook with.,xWant,1
PersonX draws ___ from the well,to wash himself,xWant,1
PersonX draws ___ from the well,to drink some water.,xWant,1
PersonX draws ___ from the well,to quench his thirst,xWant,1
PersonX draws ___ from the well,to use the water to wash with.,xWant,1
PersonX presents PersonY overview,angry,oReact,1
PersonX presents PersonY overview,sad and distressed,oReact,1
PersonX presents PersonY overview,to express satisfaction,oWant,1
PersonX presents PersonY overview,to leave the presentation,oWant,1
PersonX presents PersonY overview,to give approval,oWant,1
PersonX presents PersonY overview,to learn the information,oWant,1
PersonX presents PersonY overview,to read the overview,oWant,1
PersonX presents PersonY overview,to thank person x,oWant,1
PersonX presents PersonY overview,instructive,xAttr,1
PersonX presents PersonY overview,gossipy,xAttr,1
PersonX presents PersonY overview,beneficial,xAttr,1
PersonX presents PersonY overview,authoritative,xAttr,1
PersonX presents PersonY overview,communicative,xAttr,1
PersonX presents PersonY overview,successful,xAttr,1
PersonX presents PersonY overview,vocal,xAttr,1
PersonX presents PersonY overview,enlightening,xAttr,1
PersonX presents PersonY overview,they get a raise,xEffect,1
PersonX presents PersonY overview,they make more money,xEffect,1
PersonX presents PersonY overview,to introduce who person y is.,xIntent,1
PersonX presents PersonY overview,to  cheat him,xIntent,1
PersonX presents PersonY overview,to copy persony,xIntent,1
PersonX presents PersonY overview,to study the information,xNeed,1
PersonX presents PersonY overview,to prepare the overview,xNeed,1
PersonX presents PersonY overview,to get information from PersonY,xNeed,1
PersonX presents PersonY overview,to gather an audience,xNeed,1
PersonX presents PersonY overview,guilty,xReact,1
PersonX presents PersonY overview,happy,xReact,1
PersonX presents PersonY overview,happy about his act,xReact,1
PersonX presents PersonY overview,to get feedback,xWant,1
PersonX presents PersonY overview,to see the reaction of person y,xWant,1
PersonX presents PersonY overview,to thank the audience,xWant,1
PersonX presents PersonY overview,to take questions,xWant,1
PersonX presents PersonY overview,to show the work,xWant,1
PersonX presents PersonY overview,to show his knowledge,xWant,1
PersonX is losing money,adventurous,xAttr,1
PersonX is losing money,curious,xAttr,1
PersonX is losing money,determined,xAttr,1
PersonX is losing money,careless,xAttr,1
PersonX is losing money,can't buy things,xEffect,1
PersonX is losing money,cuts expenses,xEffect,1
PersonX is losing money,search amount,xEffect,1
PersonX is losing money,complaint the police station,xEffect,1
PersonX is losing money,to be robbed,xNeed,1
PersonX is losing money,to bet money,xNeed,1
PersonX is losing money,to spend money,xNeed,1
PersonX is losing money,stressed out,xReact,1
PersonX is losing money,upset,xReact,1
PersonX is losing money,angry,xReact,1
PersonX is losing money,confused as to how they are losing money,xReact,1
PersonX is losing money,mad,xReact,1
PersonX is losing money,to gamble,xWant,1
PersonX is losing money,to cry,xWant,1
PersonX is losing money,to earn money in some other way,xWant,1
PersonX is losing money,cut down his expenses,xWant,1
PersonX sits at home,lathargic,xAttr,1
PersonX sits at home,relaxed,xAttr,1
PersonX sits at home,depressed,xAttr,1
PersonX sits at home,lazy,xAttr,1
PersonX sits at home,content,xAttr,1
PersonX sits at home,lonely,xAttr,1
PersonX sits at home,becomes lazy,xEffect,1
PersonX sits at home,feels rested,xEffect,1
PersonX sits at home,relaxes,xEffect,1
PersonX sits at home,gains weight,xEffect,1
PersonX sits at home,to avoid the bad weather,xIntent,1
PersonX sits at home,to be relaxed,xIntent,1
PersonX sits at home,to save money,xIntent,1
PersonX sits at home,to be well rested,xIntent,1
PersonX sits at home,to be alone,xIntent,1
PersonX sits at home,to chill out,xIntent,1
PersonX sits at home,to go home,xNeed,1
PersonX sits at home,to finish some chores,xNeed,1
PersonX sits at home,energized,xReact,1
PersonX sits at home,bored,xReact,1
PersonX sits at home,refreshed,xReact,1
PersonX sits at home,safe,xReact,1
PersonX sits at home,satisfied,xReact,1
PersonX sits at home,alone,xReact,1
PersonX sits at home,to watch TV,xWant,1
PersonX sits at home,to do something relaxing,xWant,1
PersonX sits at home,to watch tv,xWant,1
PersonX sits at home,to read a book,xWant,1
PersonX sits at home,to get a snack,xWant,1
PersonX sits at home,to be alone,xWant,1
PersonX leaves the shop,angry,oReact,1
PersonX leaves the shop,rude,xAttr,1
PersonX leaves the shop,tired,xAttr,1
PersonX leaves the shop,bored,xAttr,1
PersonX leaves the shop,sneaky,xAttr,1
PersonX leaves the shop,finished,xAttr,1
PersonX leaves the shop,decided,xAttr,1
PersonX leaves the shop,mean,xAttr,1
PersonX leaves the shop,drives off,xEffect,1
PersonX leaves the shop,walks away,xEffect,1
PersonX leaves the shop,drives down the road,xEffect,1
PersonX leaves the shop,opens door,xEffect,1
PersonX leaves the shop,closes door,xEffect,1
PersonX leaves the shop,gets into car,xEffect,1
PersonX leaves the shop,completes task/chore,xEffect,1
PersonX leaves the shop,to go home,xIntent,1
PersonX leaves the shop,to go somewhere else,xIntent,1
PersonX leaves the shop,to go,xIntent,1
PersonX leaves the shop,to buy something,xNeed,1
PersonX leaves the shop,to walk into a shop,xNeed,1
PersonX leaves the shop,to go to the shop,xNeed,1
PersonX leaves the shop,to be in a shop,xNeed,1
PersonX leaves the shop,to drive away,xNeed,1
PersonX leaves the shop,to walk out the door,xNeed,1
PersonX leaves the shop,satisfied,xReact,1
PersonX leaves the shop,indifferent,xReact,1
PersonX leaves the shop,determined,xReact,1
PersonX leaves the shop,frustrated,xReact,1
PersonX leaves the shop,to go home,xWant,1
PersonX leaves the shop,to get in the car,xWant,1
PersonX leaves the shop,to get back to work,xWant,1
PersonX leaves the shop,to go home and rest,xWant,1
PersonX leaves the shop,to go back home,xWant,1
PersonX leaves the shop,to visit more shops,xWant,1
PersonX practices yoga,flexible,xAttr,1
PersonX practices yoga,meditative,xAttr,1
PersonX practices yoga,athletic,xAttr,1
PersonX practices yoga,healthy,xAttr,1
PersonX practices yoga,starts sweating,xEffect,1
PersonX practices yoga,starts breathing heavy,xEffect,1
PersonX practices yoga,muscles release,xEffect,1
PersonX practices yoga,gets exercise,xEffect,1
PersonX practices yoga,to be flexible,xIntent,1
PersonX practices yoga,get in shape,xIntent,1
PersonX practices yoga,to be healthy,xIntent,1
PersonX practices yoga,to relax,xIntent,1
PersonX practices yoga,go to the yoga studio,xNeed,1
PersonX practices yoga,find open space to do yoga,xNeed,1
PersonX practices yoga,Learn Yoga,xNeed,1
PersonX practices yoga,get dressed for yoga,xNeed,1
PersonX practices yoga,attend the yoga class,xNeed,1
PersonX practices yoga,Stretch,xNeed,1
PersonX practices yoga,relaxed,xReact,1
PersonX practices yoga,good,xReact,1
PersonX practices yoga,fit,xReact,1
PersonX practices yoga,active,xReact,1
PersonX practices yoga,excited,xReact,1
PersonX practices yoga,happy,xReact,1
PersonX practices yoga,healthier,xReact,1
PersonX practices yoga,Strecth,xWant,1
PersonX practices yoga,be relieved of tight muscles,xWant,1
PersonX practices yoga,drink water,xWant,1
PersonX practices yoga,take rest,xWant,1
PersonX practices yoga,be relaxed,xWant,1
PersonX practices yoga,Meditate,xWant,1
PersonX walks towards PersonY,they catch person x,oEffect,1
PersonX walks towards PersonY,recognizes person x,oEffect,1
PersonX walks towards PersonY,sees person x,oEffect,1
PersonX walks towards PersonY,they witness a fall,oEffect,1
PersonX walks towards PersonY,neutral,oReact,1
PersonX walks towards PersonY,to say hi,oWant,1
PersonX walks towards PersonY,meet PersonX halfway,oWant,1
PersonX walks towards PersonY,to see how they been,oWant,1
PersonX walks towards PersonY,talk to PersonX,oWant,1
PersonX walks towards PersonY,Bossy,xAttr,1
PersonX walks towards PersonY,approachable,xAttr,1
