p,q,r,output
PersonX cooks ___ at home,passes test,xEffect,0
PersonX diagnoses with cancer,to live with his wife,xEffect,0
PersonX makes extra cash,don't talk while eating dinner.,xWant,0
PersonX wills don't help,Active,oWant,0
PersonX would stop crying,to get a fishing pole,xEffect,0
PersonX doesn't decide to go home,PersonX signs the death warrant,xNeed,0
PersonX doesn't develop PersonY understanding,get satisfaction,xNeed,0
PersonX doesn't wait eagerly,to drive to college,xReact,0
PersonX doesn't use ___ to express,see's outside,xAttr,0
PersonX gets marry ___,be healthy,xAttr,0
PersonX makes a pie with PersonY,don't be ill,xReact,0
PersonX doesn't ride around,PersonX's knee is injured,xIntent,0
PersonX is washed away,alive,xAttr,0
PersonX flogs the log,don't eat,xAttr,0
PersonX rides a roller coaster,To celebrate,xWant,0
PersonX stops in front of PersonY,happy about person x,oWant,0
PersonX wants to take pictures,don't go out and have fun,oReact,0
PersonX pulls PersonY's pants,blissful,xEffect,0
PersonX takes private lessons,don't choose an activity to do with PersonY,xAttr,0
PersonX decorates PersonX's christmas tree,not worried,xNeed,0
PersonX asks PersonY to call,hums tune under breath,xNeed,0
PersonX checks the news,to ask PersonY to marry him,xNeed,0
PersonX sees PersonY's mom,Doesn't get a raise,oWant,0
PersonX tells ___ the news,to use it,oReact,0
PersonX leaves PersonY's house,to practice everyday,xWant,0
PersonX thanks the worker,don't kill someone,oWant,0
PersonX asks PersonY to call,generous,xEffect,0
PersonX implements PersonY system,to be one with nature,xNeed,0
PersonX doesn't make a move,to eat,xWant,0
PersonX brings PersonY news,to hear what happened,oReact,0
PersonX doesn't hurt PersonY's feelings,improving,xAttr,0
PersonX ties ___ together,lunch,xIntent,0
PersonX doesn't tell PersonY's family,to return PersonX's wallet to him,oReact,0
PersonX takes ___ together,Don't jump down,xAttr,0
PersonX doesn't make PersonY return,to sign up,xEffect,0
PersonX wins big,to be polite,xWant,0
PersonX finds a ___ somewhere,to take over PersonY's job,xReact,0
PersonX doesn't ask PersonY what happened,to reach for the doorknob,xEffect,0
PersonX doesn't try to run away,to win,xNeed,0
PersonX plays a musical instrument,don't make someone complete,xEffect,0
PersonX recently didn't visit,to go back to what they were doing,oWant,0
PersonX puts this ___ into practice,don't pay attention,xReact,0
PersonX doesn't ask ___ for help,kind,xEffect,0
PersonX decorates PersonX's home,to fix what is wrong,xIntent,0
PersonX doesn't make brownies,aggressive,xReact,0
PersonX hits a car,Doesn't talk to media,oReact,0
PersonX is playing in the yard,Doesn't get attentinon,xNeed,0
PersonX buys some shoes,not sentimental,xAttr,0
PersonX doesn't tell ___ the news,acknowledged,xNeed,0
PersonX gives PersonY the right,Becomes smitten with teacher,xAttr,0
PersonX checks the news,thorough,xNeed,0
PersonX stabs in the back,frowns,xNeed,0
PersonX plays softball,Improves their skills,xReact,0
PersonX handles the situation,to enjoy himself,xIntent,0
PersonX doesn't prohibit the exercise thereof,PersonX condemns them to death,xAttr,0
PersonX watches wrestling,To be stand on the truck when it started moving,xAttr,0
PersonX talks to PersonY's teacher,don't ask PersonX to take a just a few,xEffect,0
PersonX depends upon the size,began making preparations,xEffect,0
PersonX decides to buy one,for PersonX to be informed,xAttr,0
PersonX offer PersonY's hand,to show off their skills,oEffect,0
PersonX doesn't buy a new sweater,PersonX to check for calls,xWant,0
PersonX listens to PersonY's mom,to travel somewhere else,xWant,0
PersonX doesn't make a peanut butter sandwich,ODD,xWant,0
PersonX shares the author's ___,don't brighten person y future,xReact,0
PersonX would not stop,greedy,xAttr,0
PersonX doesn't give PersonX's mother ___,Person Y lost the life,xReact,0
PersonX doesn't lie ___ by side,glad,oReact,0
PersonX doesn't take PersonX's lumps,to train PersonY to behave like their character,xAttr,0
PersonX immediately picked ___,not glad,xIntent,0
PersonX doesn't love art,hungry,xNeed,0
PersonX doesn't spill everywhere,to provide a good result,xReact,0
PersonX doesn't decorate PersonX's home,to ask permission to enter the room,xAttr,0
PersonX doesn't break PersonY's ankle,i went to positive,xEffect,0
PersonX doesn't fight ___ to shoulder,to sneak up on PersonY,oEffect,0
PersonX doesn't decide to cheat,Is told to leave,xEffect,0
PersonX uses PersonY's thumb,devastated,oEffect,0
PersonX hears PersonY name,sociable,xEffect,0
PersonX always didn't take,no effect,xAttr,0
PersonX lies ___ by side,no effect,xWant,0
PersonX decorates PersonX's home,organize thoughts,xAttr,0
PersonX loves PersonY's wife,not generous,xNeed,0
PersonX asks PersonY what happened,Don't get in his car,xWant,0
PersonX doesn't take ___ together,gets a raise,xEffect,0
PersonX gets PersonY's father,don't react to the news,xWant,0
PersonX begins high school,to see what they accomplished,xEffect,0
PersonX changes ___ into gold,don't regret decision,xEffect,0
PersonX ties ___ together,not rich,xWant,0
PersonX meets ___ for the first time,Doesn't seek to perform magic,oEffect,0
PersonX makes a pie with PersonY,don't use it for good purpose,xNeed,0
PersonX handles the situation,not Smiles,oReact,0
PersonX doesn't load PersonY's car,Does not hear X,oWant,0
PersonX opens the closet door,to of wanted to find it,xAttr,0
PersonX doesn't decorate PersonX's christmas tree,determined,xReact,0
PersonX comes ___ for the holidays,to bring PersonY to their owners,oWant,0
PersonX gets PersonX's passport,Gets promote,xWant,0
PersonX departs this life ___,not grateful,oWant,0
PersonX hosts ___ at PersonY's house,don't feed X correctly,xNeed,0
PersonX sits and talked,don't do multiple things at once,xWant,0
PersonX doesn't become fit,they want to ride their bike,xReact,0
PersonX quickly didn't call ___,big-hearted,xEffect,0
PersonX gives thee the ___,notices errors,xIntent,0
PersonX pulls the rug out from under PersonY,looks at PersonX,oWant,0
PersonX doesn't eat PersonY's vegetables,receive purchases and pay for them,xEffect,0
PersonX doesn't ask the students,to be a sports teacher,xNeed,0
PersonX brings PersonY news,Don't want to help persony,xWant,0
PersonX wears ___ every day,wave light wand,xWant,0
PersonX locks ___ out of the house,to find something to stop it in place,xWant,0
PersonX eats PersonY's vegetables,like they got away with something,xReact,0
PersonX doesn't promote the world's literature,nervous,xAttr,0
PersonX persuades the ___ to let,chest hurts,xWant,0
PersonX hosts ___ at PersonY's house,don't eat,xWant,0
PersonX does push ups,fulfilled,xAttr,0
PersonX cooks ___ at home,to be with PersonX,xEffect,0
PersonX teaches ___ how to play,don't leave the house,xNeed,0
PersonX takes PersonY by force,Doesn't stop trusting strangers,oEffect,0
PersonX hires ___ to help PersonY,not guilty,oWant,0
PersonX changes PersonY's policy,Doesn't pay mortgage,xNeed,0
PersonX doesn't depend upon the size,PersonX gains knowledge of PersonY,xNeed,0
PersonX tries to run away,not Prepare,xReact,0
PersonX doesn't sit and talked,dominant,xEffect,0
PersonX doesn't begin to spread,interrupts himself/herself,oReact,0
PersonX doesn't make PersonY return,to get the upper hand,xAttr,0
PersonX doesn't find ___ by side,drunk,xWant,0
PersonX chews PersonY's lip,find their phone,xEffect,0
PersonX doesn't restore the ___ to PersonY's state,intelligent,xWant,0
PersonX takes PersonY fishing,not adaptable,oWant,0
PersonX doesn't master every ___,happy to have helped.,xNeed,0
PersonX increases PersonY's value,clumsy,xNeed,0
PersonX calls ___ to the importance,cared for,xWant,0
PersonX reaches PersonX's ___ in the century,not aware,xEffect,0
PersonX beats PersonX's friend,don't stay updated,xNeed,0
PersonX moves PersonY's furniture,Be leave out of it,xWant,0
PersonX is a very picky eater,drive to the airport,xAttr,0
PersonX spills soda,reliant,xNeed,0
PersonX takes a stab at ___,MONEY FOR OTHER THINGS,xWant,0
PersonX asks PersonY to give,not sad,xNeed,0
PersonX doesn't lie on PersonY's side,to settle down,xAttr,0
PersonX doesn't play ___ all the time,person x catches up on old times,xAttr,0
PersonX brings PersonY news,Don't spend time with family,oWant,0
PersonX makes a peanut butter sandwich,Don't hear the other person's opinion,xAttr,0
PersonX hosts ___ at PersonY's house,not happy,xReact,0
PersonX doesn't take a stab at ___,to grab a pencil,xWant,0
PersonX doesn't tie ___ together,rich,xWant,0
PersonX doesn't lock ___ out of the house,wants to avoid people,xEffect,0
PersonX doesn't develop PersonY understanding,call PersonY,oReact,0
PersonX plays ___ all the time,Person x doesn't catch up on old times,xAttr,0
PersonX goes see a doctor,don't meet PersonY,xEffect,0
PersonX takes PersonY's belongings,not flexible,xWant,0
PersonX doesn't leave ___ in PersonY's room,Healthy,oWant,0
PersonX tries to catch it,"is asked questions of (welfare, etc)",xEffect,0
PersonX gets PersonX's ___ away,don't put the mower back on its place,xNeed,0
PersonX meets PersonX's needs,to learn the skills,xEffect,0
PersonX cooks ___ at home,socially fulfilled,xReact,0
PersonX doesn't look at PersonY with eyes,pressed,xAttr,0
PersonX takes ___ that day,Don't develop GOOD SKILLS,xEffect,0
PersonX decides to cheat,not Brittle,xNeed,0
PersonX doesn't buy some shoes,deft,xReact,0
PersonX restores the ___ to PersonY's state,Don't find persony,oWant,0
PersonX doesn't doubt PersonY's ability,Gets a lot of attention,xAttr,0
PersonX puts PersonY in a jar,to relax,oWant,0
PersonX listens to PersonY's mom,to work at a school,xAttr,0
PersonX needs extra cash,eyes get puffy,xAttr,0
PersonX doesn't walk to the store,to write another book,xReact,0
PersonX doesn't eat a lot of candy,walks away,xWant,0
PersonX corrects PersonY error,happy,xEffect,0
PersonX withdraws PersonY's hand,caring,oReact,0
PersonX offer PersonY's hand,TO don't be OPTIMISTIC,xReact,0
PersonX cooks ___ at home,gets a receipt,oReact,0
PersonX needs a new shirt,don't find a different home,xIntent,0
PersonX smells really bad,don't be exploitative,xWant,0
PersonX uses PersonY number,don't obtain something,xNeed,0
PersonX doesn't rid a bike,to like eating,xIntent,0
PersonX takes PersonX's boat out,Don't use it more,xReact,0
PersonX fish all day,to be in company of Y,xReact,0
PersonX rejects every ___,to model the clothes for their friends,xAttr,0
PersonX kills PersonY's brother,not unobservant,xIntent,0
PersonX shows PersonY how to play,be maintain his relation,xIntent,0
PersonX takes time off from work,don't have a companion,xNeed,0
PersonX dont like PersonY,to play competitively,xAttr,0
PersonX doesn't tell PersonY to be quiet,to learn how to do something,xWant,0
PersonX tries to lose weight,to know things,xWant,0
PersonX begins to spread,not grateful,xNeed,0
PersonX lays the groundwork,is careful to get something right,xIntent,0
PersonX cleans PersonY's bathroom,to win the game at any cost,xWant,0
PersonX doesn't take time off from work,to be married,xNeed,0
PersonX doesn't ask PersonY if wanted,annoyed,xReact,0
PersonX doesn't bring home the bacon,rich,xIntent,0
PersonX finds PersonY's owners,Talk to an animal shelter worker about adopting an animal,xWant,0
PersonX makes jewelry,don't score another touchdown,xEffect,0
PersonX decides to leave,sad,xAttr,0
PersonX keeps ___ away from PersonY,Person x doesn't need to move their hand,xWant,0
PersonX takes ___ together,tired,xAttr,0
PersonX doesn't eat better,browses for more,xAttr,0
PersonX implements PersonY system,happy,xAttr,0
PersonX buys PersonX's first home,To be drive,xWant,0
PersonX lays the groundwork,Doesn't sell old car,xAttr,0
PersonX doesn't send ___ to college,smiles,xAttr,0
PersonX joins a book club,not worried,xAttr,0
PersonX writes PersonY's name,big-hearted,xReact,0
PersonX improves PersonX's typing speed,Doesn't have to breathe through his nose,xAttr,0
PersonX doesn't drive around,nice,xAttr,0
PersonX gives PersonY the right,safe,xReact,0
PersonX is really late,don't communicate,xReact,0
PersonX finds PersonY's owners,ill,xNeed,0
PersonX buys the shoes,to wonder what PersonY is thinking,xReact,0
PersonX buys a new sweater,PersonX to don't check for calls,xWant,0
PersonX doesn't go pretty well,to train PersonY to behave like their character,xWant,0
PersonX doesn't wait eagerly,stimulation,xEffect,0
PersonX doesn't take a stab at ___,to wonder what the cat is up to,xWant,0
PersonX reduces ___ by reducing,not Smiles,xAttr,0
PersonX doesn't want to go on vacation,to get better,xWant,0
PersonX washes PersonY's hair,diligent,xReact,0
PersonX boards PersonY's plane,Don't move towards plane,xEffect,0
PersonX meets PersonX's needs,frowns,oWant,0
PersonX smells smoke,authoritative,oReact,0
PersonX doesn't provide ___ in regard,to travel to the store,xWant,0
PersonX goes see a doctor,don't see them,oEffect,0
PersonX prevents the ___ from passing,to tell their friends,xReact,0
PersonX is PersonY's first time,They get grade on it,xAttr,0
PersonX doesn't attend a wine tasting,nurturing,xIntent,0
PersonX requires PersonY explanation,careless,oReact,0
PersonX needs new clothes,a better opportunity,xWant,0
PersonX wants to dye PersonX's hair,relaxed,xReact,0
PersonX eats apples,Doesn't have fun,xWant,0
PersonX falls many times,to be jovial,xAttr,0
PersonX breaks PersonX's phone,Person X to don't remain behind bars,oReact,0
PersonX doesn't persuade the ___ to let,cooled down,xAttr,0
PersonX doesn't take action,selfish,xWant,0
PersonX gets PersonX's passport,not Animosity,xNeed,0
PersonX pursues PersonY policy,confident,oWant,0
PersonX never gave up,to enjoy a pie,xWant,0
PersonX resolves PersonY's problems,don't fill a cavity,xEffect,0
PersonX feels well enough,relaxed,xAttr,0
PersonX gives PersonY a character,PersonX is sued,oWant,0
PersonX offer PersonY's hand,Doesn't form a hobby,xAttr,0
PersonX evens asked PersonY,don't help persony,xAttr,0
PersonX wants nothing more,not generous,xAttr,0
PersonX doesn't serve ___ to PersonX's family,to get to work,oReact,0
PersonX doesn't feel like crying,to find the phone,xReact,0
PersonX asks PersonY what happened,not friendly,oWant,0
PersonX puts ___ on the bed,not Fulfill,xAttr,0
PersonX wants to clean it,not Exhaust,xAttr,0
PersonX loses PersonX's job ___,don't enjoy themselves,xAttr,0
PersonX carries a tune,to hear what person y has to say.,xReact,0
PersonX curves PersonY's lips,to enjoy a pie,xReact,0
PersonX goes to the animal shelter,grateful for their friend's care.,oReact,0
PersonX wants to dye PersonX's hair,be informed,xAttr,0
PersonX covers PersonY's shift,weak-minded,xEffect,0
PersonX loses PersonX's job ___,not authoritative,xEffect,0
PersonX doesn't break PersonY's ankle,Does not hear X,xWant,0
PersonX sends ___ to college,anrgy,xEffect,0
PersonX doesn't take PersonY by force,breathes very heavily,xEffect,0
PersonX doesn't take the reins,frowns,xNeed,0
PersonX brings home to PersonY,to talk to personY,oWant,0
PersonX restores the ___ to PersonY's state,don't like eating,xAttr,0
