p,q,r,output
PersonX surprises PersonX's boyfriend,to would know,xIntent,0
PersonX surprises PersonX's boyfriend,To wouldn't know,xIntent,0
PersonX surprises PersonX's boyfriend,To wouldn't know,xIntent,0
PersonX carries into effect the ___,bored,xIntent,0
PersonX carries into effect the ___,not bored,xIntent,0
PersonX doesn't carry into effect the ___,not bored,xIntent,0
PersonX takes an art class,dont drink alcohol,xEffect,0
PersonX takes an art class,Drink alcohol,xEffect,0
PersonX doesn't take an art class,Drink alcohol,xEffect,0
PersonX calls the school,run away,xIntent,0
PersonX calls the school,Don't run away,xIntent,0
PersonX doesn't call the school,Don't run away,xIntent,0
PersonX enters PersonY house,To get the pie,xNeed,0
PersonX enters PersonY house,don't get the pie,xNeed,0
PersonX doesn't enter PersonY house,don't get the pie,xNeed,0
PersonX catches lots of fish,is not served by someone else,xReact,0
PersonX catches lots of fish,Is served by someone else,xReact,0
PersonX doesn't catch lots of fish,Is served by someone else,xReact,0
PersonX makes a lot of money,to receive validation,xAttr,0
PersonX makes a lot of money,don't receive validation,xAttr,0
PersonX doesn't make a lot of money,don't receive validation,xAttr,0
PersonX is going to kill PersonY,is given a raise,oEffect,0
PersonX is going to kill PersonY,Isn't given a raise,oEffect,0
PersonX isn't going to kill PersonY,Isn't given a raise,oEffect,0
PersonX goes pretty well,to rub person y's legs,xWant,0
PersonX goes pretty well,don't rub person y's legs,xWant,0
PersonX doesn't go pretty well,don't rub person y's legs,xWant,0
PersonX helps ___ in need,to keep person from getting away,xEffect,0
PersonX helps ___ in need,don't keep person from getting away,xEffect,0
PersonX doesn't help ___ in need,don't keep person from getting away,xEffect,0
PersonX celebrates PersonY's victory,learns the profession,oReact,0
PersonX celebrates PersonY's victory,Doesn't learn the profession,oReact,0
PersonX doesn't celebrate PersonY's victory,Doesn't learn the profession,oReact,0
PersonX surprises PersonX's friend,satisfied,xAttr,0
PersonX surprises PersonX's friend,not satisfied,xAttr,0
PersonX surprises PersonX's friend,not satisfied,xAttr,0
PersonX exercises PersonY authority,gets more attention,xAttr,0
PersonX exercises PersonY authority,Doesn't get more attention,xAttr,0
PersonX doesn't exercise PersonY authority,Doesn't get more attention,xAttr,0
PersonX exchanges flesh,to use it too,xAttr,0
PersonX exchanges flesh,don't use it too,xAttr,0
PersonX exchanges don't flesh,don't use it too,xAttr,0
PersonX bears alone the ___,to move,xReact,0
PersonX bears alone the ___,don't move,xReact,0
PersonX doesn't bear alone the ___,don't move,xReact,0
PersonX serves ___ to PersonX's family,to leave PersonY's room,xEffect,0
PersonX serves ___ to PersonX's family,don't leave PersonY's room,xEffect,0
PersonX doesn't serve ___ to PersonX's family,don't leave PersonY's room,xEffect,0
PersonX develops PersonY system,independent,xAttr,0
PersonX develops PersonY system,not independent,xAttr,0
PersonX doesn't develop PersonY system,not independent,xAttr,0
PersonX takes ___ to mcdonald's,mean,oEffect,0
PersonX takes ___ to mcdonald's,Don't mean,oEffect,0
PersonX doesn't take ___ to mcdonald's,Don't mean,oEffect,0
PersonX joins a book club,to beat PersonY up,xEffect,0
PersonX joins a book club,don't beat PersonY up,xEffect,0
PersonX doesn't join a book club,don't beat PersonY up,xEffect,0
PersonX scores a touchdown,loving,oReact,0
PersonX scores a touchdown,not Love,oReact,0
PersonX doesn't score a touchdown,not Love,oReact,0
PersonX paves the road to hell,to have a party.,xIntent,0
PersonX paves the road to hell,don't have a party.,xIntent,0
PersonX doesn't pave the road to hell,don't have a party.,xIntent,0
PersonX spends the entire night,help person y's family,xAttr,0
PersonX spends the entire night,Don't help person y's family,xAttr,0
PersonX doesn't spend the entire night,Don't help person y's family,xAttr,0
PersonX takes ___ to mcdonald's,to feel secure,xEffect,0
PersonX takes ___ to mcdonald's,don't feel secure,xEffect,0
PersonX doesn't take ___ to mcdonald's,don't feel secure,xEffect,0
PersonX searches around,to get to a destination,xAttr,0
PersonX searches around,don't get to a destination,xAttr,0
PersonX doesn't search around,don't get to a destination,xAttr,0
PersonX makes a paper plane,to welcome personX,xNeed,0
PersonX makes a paper plane,don't welcome personX,xNeed,0
PersonX doesn't make a paper plane,don't welcome personX,xNeed,0
PersonX closes the door after PersonY,quiet,oWant,0
PersonX closes the door after PersonY,not quiet,oWant,0
PersonX doesn't close the door after PersonY,not quiet,oWant,0
PersonX earns one's ___,cruel,xWant,0
PersonX earns one's ___,not cruel,xWant,0
PersonX doesn't earn one's ___,not cruel,xWant,0
PersonX develops PersonY strategy,cleans,xNeed,0
PersonX develops PersonY strategy,not cleans,xNeed,0
PersonX doesn't develop PersonY strategy,not cleans,xNeed,0
PersonX gives PersonX's mother ___,influential,xIntent,0
PersonX gives PersonX's mother ___,not influential,xIntent,0
PersonX doesn't give PersonX's mother ___,not influential,xIntent,0
PersonX traces the ___ in this book,to make tea,xEffect,0
PersonX traces the ___ in this book,don't make tea,xEffect,0
PersonX doesn't trace the ___ in this book,don't make tea,xEffect,0
PersonX carries PersonX's weight,return the item and pay person y back,xEffect,0
PersonX carries PersonX's weight,Don't return the item and pay person y back,xEffect,0
PersonX doesn't carry PersonX's weight,Don't return the item and pay person y back,xEffect,0
PersonX anoints PersonY with oil,to go to Harvard,xReact,0
PersonX anoints PersonY with oil,don't go to Harvard,xReact,0
PersonX doesn't anoint PersonY with oil,don't go to Harvard,xReact,0
PersonX rejects every ___,they hug,xWant,0
PersonX rejects every ___,They don't hug,xWant,0
PersonX doesn't reject every ___,They don't hug,xWant,0
PersonX cleans PersonY's house,to have validation,oEffect,0
PersonX cleans PersonY's house,don't have validation,oEffect,0
PersonX doesn't clean PersonY's house,don't have validation,oEffect,0
PersonX keeps PersonY's head,thanks person x for helping,xNeed,0
PersonX keeps PersonY's head,Thanks person x for help,xNeed,0
PersonX doesn't keep PersonY's head,Thanks person x for help,xNeed,0
PersonX gets into the wrong hands,happy,xReact,0
PersonX gets into the wrong hands,not happy,xReact,0
PersonX doesn't get into the wrong hands,not happy,xReact,0
PersonX reduces PersonX's risk,responsible in the situation,xNeed,0
PersonX reduces PersonX's risk,not responsible in the situation,xNeed,0
PersonX doesn't reduce PersonX's risk,not responsible in the situation,xNeed,0
PersonX calls PersonY's father,to converse with PersonY,xAttr,0
PersonX calls PersonY's father,don't converse with PersonY,xAttr,0
PersonX doesn't call PersonY's father,don't converse with PersonY,xAttr,0
PersonX leaves PersonX's mom,to keep track of when to take more,oWant,0
PersonX leaves PersonX's mom,don't keep track of when to take more,oWant,0
PersonX doesn't leave PersonX's mom,don't keep track of when to take more,oWant,0
PersonX rids PersonX's horse,gets suprised,xIntent,0
PersonX rids PersonX's horse,Gets suprise,xIntent,0
PersonX rids PersonX's horse,Gets suprise,xIntent,0
PersonX draws attention to the fact,shameful,xAttr,0
PersonX draws attention to the fact,not shameful,xAttr,0
PersonX doesn't draw attention to the fact,not shameful,xAttr,0
PersonX takes the shot,powerful,xReact,0
PersonX takes the shot,not powerful,xReact,0
PersonX doesn't take the shot,not powerful,xReact,0
PersonX celebrates PersonY's birthday,knowledgeable,xReact,0
PersonX celebrates PersonY's birthday,not knowledgeable,xReact,0
PersonX doesn't celebrate PersonY's birthday,not knowledgeable,xReact,0
PersonX says hello,person x gets tired,oReact,0
PersonX says hello,Person x doesn't get tired,oReact,0
PersonX doesn't say hello,Person x doesn't get tired,oReact,0
PersonX raises the ___ to PersonY's lips,person Y becomes unable to compelte other tasks,oReact,0
PersonX raises the ___ to PersonY's lips,Person Y doesn't become unable to compelte other tasks,oReact,0
PersonX doesn't raise the ___ to PersonY's lips,Person Y doesn't become unable to compelte other tasks,oReact,0
PersonX prays without ceasing,to ignore PersonX,xNeed,0
PersonX prays without ceasing,don't ignore PersonX,xNeed,0
PersonX doesn't pray without ceasing,don't ignore PersonX,xNeed,0
PersonX goes to the zoo with PersonX's family,starts a fight,xAttr,0
PersonX goes to the zoo with PersonX's family,Doesn't start a fight,xAttr,0
PersonX doesn't go to the zoo with PersonX's family,Doesn't start a fight,xAttr,0
PersonX pays ___ to issues,tired,xNeed,0
PersonX pays ___ to issues,not tired,xNeed,0
PersonX doesn't pay ___ to issues,not tired,xNeed,0
PersonX makes calls,surprised,xAttr,0
PersonX makes calls,not surprised,xAttr,0
PersonX doesn't make calls,not surprised,xAttr,0
PersonX sits at PersonX's computer,To get another job,xAttr,0
PersonX sits at PersonX's computer,don't get another job,xAttr,0
PersonX doesn't sit at PersonX's computer,don't get another job,xAttr,0
PersonX knows full well,success life,xEffect,0
PersonX knows full well,not success life,xEffect,0
PersonX doesn't know full well,not success life,xEffect,0
PersonX eventually made ___,work harder,xReact,0
PersonX eventually made ___,Don't work harder,xReact,0
PersonX eventually didn't make ___,Don't work harder,xReact,0
PersonX discusses the ___ in terms,grows bored,xWant,0
PersonX discusses the ___ in terms,Doesn't grow bored,xWant,0
PersonX doesn't discuss the ___ in terms,Doesn't grow bored,xWant,0
PersonX loves apples,to relax,oWant,0
PersonX loves apples,don't relax,oWant,0
PersonX doesn't love apples,don't relax,oWant,0
PersonX shows PersonX's cards,to blow their nose on a tissue,xNeed,0
PersonX shows PersonX's cards,don't blow their nose on a tissue,xNeed,0
PersonX doesn't show PersonX's cards,don't blow their nose on a tissue,xNeed,0
PersonX needs a new couch,to appreciated,xNeed,0
PersonX needs a new couch,To appreciate,xNeed,0
PersonX doesn't need a new couch,To appreciate,xNeed,0
PersonX finds ___ by side,to get  the money,xNeed,0
PersonX finds ___ by side,don't get the money,xNeed,0
PersonX doesn't find ___ by side,don't get the money,xNeed,0
PersonX brings ___ outside,to write notes.,xAttr,0
PersonX brings ___ outside,don't write notes.,xAttr,0
PersonX doesn't bring ___ outside,don't write notes.,xAttr,0
PersonX putts PersonY together,festive,oEffect,0
PersonX putts PersonY together,not festive,oEffect,0
PersonX putts PersonY together,not festive,oEffect,0
PersonX feels very uncomfortable,to be frugal,xWant,0
PersonX feels very uncomfortable,don't be frugal,xWant,0
PersonX doesn't feel very uncomfortable,don't be frugal,xWant,0
PersonX endures another ___,cook breakfast,oReact,0
PersonX endures another ___,Don't cook breakfast,oReact,0
PersonX doesn't endure another ___,Don't cook breakfast,oReact,0
PersonX puts this ___ into practice,to know more about people.,xAttr,0
PersonX puts this ___ into practice,don't know more about people.,xAttr,0
PersonX doesn't put this ___ into practice,don't know more about people.,xAttr,0
PersonX advances toward PersonY,to raise the kids,oReact,0
PersonX advances toward PersonY,don't raise the kids,oReact,0
PersonX doesn't advance toward PersonY,don't raise the kids,oReact,0
PersonX gets PersonX's ice cream,Person Y does not see Person X.,xEffect,0
PersonX gets PersonX's ice cream,Person Y sees Person X.,xEffect,0
PersonX doesn't get PersonX's ice cream,Person Y sees Person X.,xEffect,0
PersonX gets to the bottom of ___,to walk towards person y,xIntent,0
PersonX gets to the bottom of ___,don't walk towards person y,xIntent,0
PersonX doesn't get to the bottom of ___,don't walk towards person y,xIntent,0
PersonX kneels down beside PersonY,to be independent,xNeed,0
PersonX kneels down beside PersonY,don't be independent,xNeed,0
PersonX kneels down beside PersonY,don't be independent,xNeed,0
PersonX uses PersonY number,to see the performance clearly,xWant,0
PersonX uses PersonY number,don't see the performance clearly,xWant,0
PersonX doesn't use PersonY number,don't see the performance clearly,xWant,0
PersonX takes PersonX's baby,to help persony,oWant,0
PersonX takes PersonX's baby,don't help persony,oWant,0
PersonX doesn't take PersonX's baby,don't help persony,oWant,0
PersonX cleans the bathroom,impressed,xAttr,0
PersonX cleans the bathroom,not Impress,xAttr,0
PersonX doesn't clean the bathroom,not Impress,xAttr,0
PersonX drives around,to ask PersonY if it is okay,xWant,0
PersonX drives around,To ask PersonY if it isn't okay,xWant,0
PersonX doesn't drive around,To ask PersonY if it isn't okay,xWant,0
PersonX keeps the ___ afloat,to have fun,xNeed,0
PersonX keeps the ___ afloat,don't have fun,xNeed,0
PersonX doesn't keep the ___ afloat,don't have fun,xNeed,0
PersonX heads toward the door,injured,xWant,0
PersonX heads toward the door,not Injure,xWant,0
PersonX heads toward the door,not Injure,xWant,0
PersonX takes ___ to mcdonald's,scared,xAttr,0
PersonX takes ___ to mcdonald's,Didn't scare,xAttr,0
PersonX doesn't take ___ to mcdonald's,Didn't scare,xAttr,0
PersonX spends ___ with PersonY's family,to rent the hotel room,oReact,0
PersonX spends ___ with PersonY's family,don't rent the hotel room,oReact,0
PersonX doesn't spend ___ with PersonY's family,don't rent the hotel room,oReact,0
PersonX gets PersonY's phone,to vie to what they want,xNeed,0
PersonX gets PersonY's phone,To vie to what they don't want,xNeed,0
PersonX doesn't get PersonY's phone,To vie to what they don't want,xNeed,0
PersonX sends ___ to college,to give PersonX anasthesia,oWant,0
PersonX sends ___ to college,don't give PersonX anasthesia,oWant,0
PersonX doesn't send ___ to college,don't give PersonX anasthesia,oWant,0
PersonX decides to smoke,to learn something,xIntent,0
PersonX decides to smoke,don't learn something,xIntent,0
PersonX doesn't decide to smoke,don't learn something,xIntent,0
PersonX splices the mainbrace,find something to begin,xIntent,0
PersonX splices the mainbrace,Don't find something to begin,xIntent,0
PersonX splices the mainbrace,Don't find something to begin,xIntent,0
PersonX watches movies all day,to see the performance clearly,xIntent,0
PersonX watches movies all day,don't see the performance clearly,xIntent,0
PersonX doesn't watch movies all day,don't see the performance clearly,xIntent,0
PersonX gathers PersonX's family,manipulative,oWant,0
PersonX gathers PersonX's family,Don't manipulative,oWant,0
PersonX gathers PersonX's family,Don't manipulative,oWant,0
PersonX applies for a job,to drive somewhere,oWant,0
PersonX applies for a job,don't drive somewhere,oWant,0
PersonX doesn't apply for a job,don't drive somewhere,oWant,0
PersonX always wear,kind,xAttr,0
PersonX always wear,not kind,xAttr,0
PersonX always don't wear,not kind,xAttr,0
PersonX gives PersonY power,to continue fighting,xWant,0
