p,q,r,output
PersonX opposes PersonY,stubborn,xAttr,1
PersonX opposes PersonY,angry,xAttr,1
PersonX opposes PersonY,unwilling,xAttr,1
PersonX opposes PersonY,gets yelled at,xEffect,1
PersonX opposes PersonY,gets told off,xEffect,1
PersonX opposes PersonY,to overwhelm Y,xIntent,1
PersonX opposes PersonY,to win over others to their side,xIntent,1
PersonX opposes PersonY,to confront person y,xIntent,1
PersonX opposes PersonY,to dominate person y,xIntent,1
PersonX opposes PersonY,to have an opinion,xNeed,1
PersonX opposes PersonY,to know Y's stance,xNeed,1
PersonX opposes PersonY,challenging,xReact,1
PersonX opposes PersonY,forceful,xReact,1
PersonX opposes PersonY,angry,xReact,1
PersonX opposes PersonY,fired up,xReact,1
PersonX opposes PersonY,to be more attentive,xWant,1
PersonX opposes PersonY,to be hide them,xWant,1
PersonX opposes PersonY,to make a stand,xWant,1
PersonX opposes PersonY,to make Y mad,xWant,1
PersonX refuses to visit PersonY,sad,oReact,1
PersonX refuses to visit PersonY,depressed,oReact,1
PersonX refuses to visit PersonY,to apologize,oWant,1
PersonX refuses to visit PersonY,to explain their side,oWant,1
PersonX refuses to visit PersonY,mean,xAttr,1
PersonX refuses to visit PersonY,rude,xAttr,1
PersonX refuses to visit PersonY,pigheaded,xAttr,1
PersonX refuses to visit PersonY,callous,xAttr,1
PersonX refuses to visit PersonY,gets yelled at,xEffect,1
PersonX refuses to visit PersonY,loses friend,xEffect,1
PersonX refuses to visit PersonY,to be alone,xIntent,1
PersonX refuses to visit PersonY,to break up,xIntent,1
PersonX refuses to visit PersonY,to become angry,xNeed,1
PersonX refuses to visit PersonY,to get into an argument,xNeed,1
PersonX refuses to visit PersonY,guilty,xReact,1
PersonX refuses to visit PersonY,ashamed,xReact,1
PersonX refuses to visit PersonY,mean,xReact,1
PersonX refuses to visit PersonY,selfish,xReact,1
PersonX refuses to visit PersonY,to stay alone,xWant,1
PersonX refuses to visit PersonY,to avoid people,xWant,1
PersonX refuses to visit PersonY,to forget them,xWant,1
PersonX refuses to visit PersonY,to be alone at home,xWant,1
PersonX avoids dating others,faithful,xAttr,1
PersonX avoids dating others,devoted,xAttr,1
PersonX avoids dating others,dependable,xAttr,1
PersonX avoids dating others,introverted,xAttr,1
PersonX avoids dating others,isolated,xAttr,1
PersonX avoids dating others,is lonely,xEffect,1
PersonX avoids dating others,has a lot of free time,xEffect,1
PersonX avoids dating others,careful,xReact,1
PersonX avoids dating others,watchful,xReact,1
PersonX avoids dating others,lonely,xReact,1
PersonX avoids dating others,faithful,xReact,1
PersonX avoids dating others,to marry one,xWant,1
PersonX avoids dating others,to talk with parents,xWant,1
PersonX avoids dating others,to remain single for a while,xWant,1
PersonX avoids dating others,to work on their own lives,xWant,1
PersonX avoids PersonY,gets suspicious,oEffect,1
PersonX avoids PersonY,gets new friends,oEffect,1
PersonX avoids PersonY,loses respect for person y,oEffect,1
PersonX avoids PersonY,loses a friend,oEffect,1
PersonX avoids PersonY,wonders what is wrong,oEffect,1
PersonX avoids PersonY,avoids PersonX,oEffect,1
PersonX avoids PersonY,becomes distant from personx,oEffect,1
PersonX avoids PersonY,starts forgetting personx,oEffect,1
PersonX avoids PersonY,rejected,oReact,1
PersonX avoids PersonY,excluded,oReact,1
PersonX avoids PersonY,unwanted,oReact,1
PersonX avoids PersonY,uninteresting,oReact,1
PersonX avoids PersonY,confused,oReact,1
PersonX avoids PersonY,alone,oReact,1
PersonX avoids PersonY,ignored,oReact,1
PersonX avoids PersonY,disappointed,oReact,1
PersonX avoids PersonY,to avoid personx,oWant,1
PersonX avoids PersonY,to not talk to personx,oWant,1
PersonX avoids PersonY,to apologize to Person X for making them uncomfortable,oWant,1
PersonX avoids PersonY,to resume their friendship,oWant,1
PersonX avoids PersonY,to go after person X,oWant,1
PersonX avoids PersonY,to make amends,oWant,1
PersonX avoids PersonY,to talk to personx,oWant,1
PersonX avoids PersonY,have a cat,oWant,1
PersonX avoids PersonY,receive an apology,oWant,1
PersonX avoids PersonY,avoid personX,oWant,1
PersonX avoids PersonY,to confront PersonX,oWant,1
PersonX avoids PersonY,to avoid PersonX,oWant,1
PersonX avoids PersonY,cowardly,xAttr,1
PersonX avoids PersonY,introverted,xAttr,1
PersonX avoids PersonY,rude,xAttr,1
PersonX avoids PersonY,mean,xAttr,1
PersonX avoids PersonY,shy,xAttr,1
PersonX avoids PersonY,mistrusting,xAttr,1
PersonX avoids PersonY,skeptical,xAttr,1
PersonX avoids PersonY,selfish,xAttr,1
PersonX avoids PersonY,anti social,xAttr,1
PersonX avoids PersonY,unfriendly,xAttr,1
PersonX avoids PersonY,suspicious,xAttr,1
PersonX avoids PersonY,distrustful,xAttr,1
PersonX avoids PersonY,non-confrontational,xAttr,1
PersonX avoids PersonY,cold,xAttr,1
PersonX avoids PersonY,a loner,xAttr,1
PersonX avoids PersonY,antisocial,xAttr,1
PersonX avoids PersonY,gets confronted,xEffect,1
PersonX avoids PersonY,gets ignored back,xEffect,1
PersonX avoids PersonY,gets yelled at,xEffect,1
PersonX avoids PersonY,loses a friend,xEffect,1
PersonX avoids PersonY,holds a grudge,xEffect,1
PersonX avoids PersonY,puts it out of their mind,xEffect,1
PersonX avoids PersonY,Questioned by personY,xEffect,1
PersonX avoids PersonY,Forced to move closer to personY,xEffect,1
PersonX avoids PersonY,Yelled at by personY,xEffect,1
PersonX avoids PersonY,Kicked out of house,xEffect,1
PersonX avoids PersonY,keep their distance,xIntent,1
PersonX avoids PersonY,not engage,xIntent,1
PersonX avoids PersonY,to make new friends,xIntent,1
PersonX avoids PersonY,to hurt personY,xIntent,1
PersonX avoids PersonY,to stay away from them,xIntent,1
PersonX avoids PersonY,to have some alone time,xIntent,1
PersonX avoids PersonY,to not talk to PersonY,xIntent,1
PersonX avoids PersonY,to have peace,xIntent,1
PersonX avoids PersonY,to be alone,xIntent,1
PersonX avoids PersonY,to end a friendship,xIntent,1
PersonX avoids PersonY,not to talk to PersonY,xIntent,1
PersonX avoids PersonY,to stay away from persony,xIntent,1
PersonX avoids PersonY,persony to go away,xIntent,1
PersonX avoids PersonY,know personY,xNeed,1
PersonX avoids PersonY,not like personY,xNeed,1
PersonX avoids PersonY,to be asked out by the other individual,xNeed,1
PersonX avoids PersonY,to decline the offer,xNeed,1
PersonX avoids PersonY,to get hurt by person Y,xNeed,1
PersonX avoids PersonY,to feel pain,xNeed,1
PersonX avoids PersonY,be aware of personY,xNeed,1
PersonX avoids PersonY,be compelled to stay away,xNeed,1
PersonX avoids PersonY,to be invlved in a disagreement,xNeed,1
PersonX avoids PersonY,to decide to keep their distance with the other individual,xNeed,1
PersonX avoids PersonY,to know PersonY,xNeed,1
PersonX avoids PersonY,to get into a disagreement with PersonY,xNeed,1
PersonX avoids PersonY,happy,xReact,1
PersonX avoids PersonY,safe,xReact,1
PersonX avoids PersonY,sad,xReact,1
PersonX avoids PersonY,unhappy,xReact,1
PersonX avoids PersonY,lonely,xReact,1
PersonX avoids PersonY,cowardly,xReact,1
PersonX avoids PersonY,irritable,xReact,1
PersonX avoids PersonY,hostile,xReact,1
PersonX avoids PersonY,happy to be alone,xReact,1
PersonX avoids PersonY,ready for some quality me time,xReact,1
PersonX avoids PersonY,cautious,xReact,1
PersonX avoids PersonY,careful,xReact,1
PersonX avoids PersonY,avoidant,xReact,1
PersonX avoids PersonY,peaceful,xReact,1
PersonX avoids PersonY,annoyed,xReact,1
PersonX avoids PersonY,relieved,xReact,1
PersonX avoids PersonY,like they want to be alone,xReact,1
PersonX avoids PersonY,like not being social,xReact,1
PersonX avoids PersonY,bothered,xReact,1
PersonX avoids PersonY,to avoid conflict,xWant,1
PersonX avoids PersonY,to avoid fighting,xWant,1
PersonX avoids PersonY,to teach them a lesson,xWant,1
PersonX avoids PersonY,to be alone,xWant,1
PersonX avoids PersonY,ignore personY,xWant,1
PersonX avoids PersonY,meet new people,xWant,1
PersonX avoids PersonY,to not feel awkward,xWant,1
PersonX avoids PersonY,to not be asked out again,xWant,1
PersonX avoids PersonY,to steer clear of pain,xWant,1
PersonX avoids PersonY,to leave,xWant,1
PersonX avoids PersonY,to avoid confrontation,xWant,1
PersonX avoids PersonY,ignore their problems,xWant,1
PersonX avoids PersonY,find other friends to hang out with,xWant,1
PersonX avoids PersonY,offer an explanation,xWant,1
PersonX avoids PersonY,to be free from conflict,xWant,1
PersonX avoids PersonY,to not get into another argument,xWant,1
PersonX avoids PersonY,to stop speaking to PersonY,xWant,1
PersonX avoids PersonY,to work things out with PersonY,xWant,1
PersonX never met PersonY,ignores PersonX,oEffect,1
PersonX never met PersonY,frowns,oEffect,1
PersonX never met PersonY,incurious,xAttr,1
PersonX never met PersonY,inattentive,xAttr,1
PersonX never met PersonY,withdrawn,xAttr,1
PersonX never met PersonY,reclusive,xAttr,1
PersonX never met PersonY,disappointed,xReact,1
PersonX never met PersonY,sad,xReact,1
PersonX never met PersonY,oblivious,xReact,1
PersonX never met PersonY,carefree,xReact,1
PersonX never met PersonY,to meet them,xWant,1
PersonX never met PersonY,to speak to them,xWant,1
PersonX never met PersonY,to be more attentive,xWant,1
PersonX never met PersonY,to be arrange the meeting,xWant,1
PersonX refuses to go there,disobeyed by their subordinate,oReact,1
PersonX refuses to go there,sad their friend isn't coming,oReact,1
PersonX refuses to go there,scared,xAttr,1
PersonX refuses to go there,stubborn,xAttr,1
PersonX refuses to go there,indifferent,xAttr,1
PersonX refuses to go there,shy,xAttr,1
PersonX refuses to go there,gets in trouble,xEffect,1
PersonX refuses to go there,gets convinced to go,xEffect,1
PersonX refuses to go there,to stay away from danger,xIntent,1
PersonX refuses to go there,to avoid the big crowd,xIntent,1
PersonX refuses to go there,to avoid trouble,xIntent,1
PersonX refuses to go there,safety,xIntent,1
PersonX refuses to go there,hear about a place,xNeed,1
PersonX refuses to go there,not like the place,xNeed,1
PersonX refuses to go there,to know about that place,xNeed,1
PersonX refuses to go there,to stay away from that place,xNeed,1
PersonX refuses to go there,safe from the crowd,xReact,1
PersonX refuses to go there,prudent for making a wise choice,xReact,1
PersonX refuses to go there,relieved,xReact,1
PersonX refuses to go there,glad,xReact,1
PersonX refuses to go there,go somewhere else,xWant,1
PersonX refuses to go there,walk away,xWant,1
PersonX refuses to go there,to find an another way,xWant,1
PersonX refuses to go there,to reach the destination,xWant,1
PersonX refused to play checkers with PersonY.,frowns,oEffect,1
PersonX refused to play checkers with PersonY.,thinks about playing with someone else,oEffect,1
PersonX refused to play checkers with PersonY.,hurt,oReact,1
PersonX refused to play checkers with PersonY.,annoyed,oReact,1
PersonX refused to play checkers with PersonY.,ignored,oReact,1
PersonX refused to play checkers with PersonY.,to find someone else to play with,oWant,1
PersonX refused to play checkers with PersonY.,to invite them another time,oWant,1
PersonX refused to play checkers with PersonY.,tired,xAttr,1
PersonX refused to play checkers with PersonY.,exhausted,xAttr,1
PersonX refused to play checkers with PersonY.,bad-mannered,xAttr,1
PersonX refused to play checkers with PersonY.,impolite,xAttr,1
PersonX refused to play checkers with PersonY.,sleeps instead,xEffect,1
PersonX refused to play checkers with PersonY.,sends Y away,xEffect,1
PersonX refused to play checkers with PersonY.,to play another game,xIntent,1
PersonX refused to play checkers with PersonY.,to upset PersonY,xIntent,1
PersonX refused to play checkers with PersonY.,to get invited to play,xNeed,1
PersonX refused to play checkers with PersonY.,to have an excuse,xNeed,1
PersonX refused to play checkers with PersonY.,scared,xReact,1
PersonX refused to play checkers with PersonY.,like a looser,xReact,1
PersonX refused to play checkers with PersonY.,powerful,xReact,1
PersonX refused to play checkers with PersonY.,indignant,xReact,1
PersonX refused to play checkers with PersonY.,stubborn,xReact,1
PersonX refused to play checkers with PersonY.,to stay at home,xWant,1
PersonX refused to play checkers with PersonY.,apologize to PersonY,xWant,1
PersonX refused to play checkers with PersonY.,to buy food,xWant,1
PersonX refused to play checkers with PersonY.,to be run the game,xWant,1
PersonX meets no one,reclusive,xAttr,1
PersonX meets no one,isolated,xAttr,1
PersonX meets no one,antisocial,xAttr,1
PersonX meets no one,distant,xAttr,1
PersonX meets no one,detached,xAttr,1
PersonX meets no one,knows less people,xEffect,1
PersonX meets no one,has less chances to arrange get togethers,xEffect,1
PersonX meets no one,to be alone,xIntent,1
PersonX meets no one,to go somewhere else,xIntent,1
PersonX meets no one,relaxed,xReact,1
PersonX meets no one,at-ease,xReact,1
PersonX meets no one,active,xReact,1
PersonX meets no one,hustling,xReact,1
PersonX meets no one,to spend time meeting new people,xWant,1
PersonX meets no one,to settle down in a long term relationship,xWant,1
PersonX meets no one,to do something,xWant,1
PersonX meets no one,to meet new people,xWant,1
PersonX refuses PersonY's gift.,becomes sad,oEffect,1
PersonX refuses PersonY's gift.,cries,oEffect,1
PersonX refuses PersonY's gift.,Devastated emotionally,oEffect,1
PersonX refuses PersonY's gift.,Cannot sleep at night,oEffect,1
PersonX refuses PersonY's gift.,stoic,xAttr,1
PersonX refuses PersonY's gift.,determined,xAttr,1
PersonX refuses PersonY's gift.,rude,xAttr,1
PersonX refuses PersonY's gift.,spoiled,xAttr,1
PersonX refuses PersonY's gift.,regrets,xEffect,1
PersonX refuses PersonY's gift.,cries,xEffect,1
PersonX refuses PersonY's gift.,Ridiculed by personY,xEffect,1
PersonX refuses PersonY's gift.,Kicked out of house,xEffect,1
PersonX refuses PersonY's gift.,know personY,xNeed,1
PersonX refuses PersonY's gift.,not want a gift,xNeed,1
PersonX refuses PersonY's gift.,annoyed,xReact,1
PersonX refuses PersonY's gift.,sad,xReact,1
PersonX refuses PersonY's gift.,unsatisfied,xReact,1
PersonX refuses PersonY's gift.,not connected,xReact,1
PersonX refuses PersonY's gift.,get a different gift,xWant,1
PersonX refuses PersonY's gift.,walk away,xWant,1
PersonX refuses PersonY's gift.,Go to birthday party,xWant,1
PersonX refuses PersonY's gift.,visit all friends,xWant,1
PersonX does it without any help.,indepedent,xAttr,1
PersonX does it without any help.,self-reliant,xAttr,1
PersonX does it without any help.,capable,xAttr,1
PersonX does it without any help.,independent,xAttr,1
PersonX does it without any help.,a plan,xNeed,1
PersonX does it without any help.,to work hard,xNeed,1
PersonX does it without any help.,powerful,xReact,1
