p,q,r,output
PersonX never doesn't like to meet for lunch,not self interested,xIntent,0
PersonX stops taking turns,relaxed,xIntent,0
PersonX stops taking turns,Didn't relax,xIntent,0
PersonX doesn't stop taking turns,Didn't relax,xIntent,0
PersonY is unconvinced by PersonX to do otherwise,selfish,xNeed,0
PersonY is unconvinced by PersonX to do otherwise,not selfish,xNeed,0
PersonY isn't unconvinced by PersonX to do otherwise,not selfish,xNeed,0
PersonX uncovers PersonY's shift,disappointed,xReact,0
PersonX uncovers PersonY's shift,Didn't disappoint,xReact,0
PersonX doesn't uncover PersonY's shift,Didn't disappoint,xReact,0
PersonX opposes paying PersonY debts,boring,xReact,0
PersonX opposes paying PersonY debts,not Bore,xReact,0
PersonX doesn't oppose paying PersonY debts,not Bore,xReact,0
PersonX hires no one,displeasing,xReact,0
PersonX hires no one,not Displease,xReact,0
PersonX doesn't hire no one,not Displease,xReact,0
PersonX has no influence on PersonY decisions.,gets exiled,xAttr,0
PersonX has no influence on PersonY decisions.,Gets exile,xAttr,0
PersonX doesn't have no influence on PersonY decisions.,Gets exile,xAttr,0
PersonX in no way grabs PersonY's purse,to know person y,xReact,0
PersonX in no way grabs PersonY's purse,don't know person y,xReact,0
PersonX in no way doesn't grab PersonY's purse,don't know person y,xReact,0
PersonX not at all thinks PersonY looked great,to work somewhere that provides service,xAttr,0
PersonX not at all thinks PersonY looked great,To work somewhere that doesn't provide service,xAttr,0
PersonX not at all doesn't think PersonY looked great,To work somewhere that doesn't provide service,xAttr,0
PersonX has trouble with bleaching PersonY's hair,rough,xWant,0
PersonX has trouble with bleaching PersonY's hair,not rough,xWant,0
PersonX doesn't have trouble with bleaching PersonY's hair,not rough,xWant,0
PersonX denies that they pick up PersonY's bag,to avoid PersonX,oReact,0
PersonX denies that they pick up PersonY's bag,don't avoid PersonX,oReact,0
PersonX doesn't deny that they pick up PersonY's bag,don't avoid PersonX,oReact,0
PersonX not at all asks PersonY to marry,be gay,xWant,0
PersonX not at all asks PersonY to marry,Don't be gay,xWant,0
PersonX not at all doesn't ask PersonY to marry,Don't be gay,xWant,0
PersonX in no way adores PersonY,gets healthier,xAttr,0
PersonX in no way adores PersonY,Doesn't get healthier,xAttr,0
PersonX in no way doesn't adore PersonY,Doesn't get healthier,xAttr,0
PersonX hardly asks PersonY to accompany,frowns,xReact,0
PersonX hardly asks PersonY to accompany,Doesn't frown,xReact,0
PersonX hardly doesn't ask PersonY to accompany,Doesn't frown,xReact,0
PersonX in no way forgives PersonY,reliable,xEffect,0
PersonX in no way forgives PersonY,Don't reliable,xEffect,0
PersonX in no way doesn't forgive PersonY,Don't reliable,xEffect,0
PersonX rarely declares war on PersonY,is told not to come back,oWant,0
PersonX rarely declares war on PersonY,Is told to come back,oWant,0
PersonX rarely doesn't declare war on PersonY,Is told to come back,oWant,0
PersonX fails to call security,to have a sprained ankle,xWant,0
PersonX fails to call security,don't have a sprained ankle,xWant,0
PersonX doesn't fail to call security,don't have a sprained ankle,xWant,0
PersonX tries to avoid PersonY,sad,xIntent,0
PersonX tries to avoid PersonY,not sad,xIntent,0
PersonX doesn't try to avoid PersonY,not sad,xIntent,0
PersonX spends less time with personY,like a looser,xAttr,0
PersonX spends less time with personY,not like a looser,xAttr,0
PersonX doesn't spend less time with personY,not like a looser,xAttr,0
PersonX discourages PersonY,is self conscious,xNeed,0
PersonX discourages PersonY,Isn't self conscious,xNeed,0
PersonX doesn't discourage PersonY,Isn't self conscious,xNeed,0
PersonX resists establishing PersonY relationship,to stay put,oReact,0
PersonX resists establishing PersonY relationship,don't stay put,oReact,0
PersonX doesn't resist establishing PersonY relationship,don't stay put,oReact,0
PersonX by no means sees an old friend,broke,xReact,0
PersonX by no means sees an old friend,Didn't break,xReact,0
PersonX by no means doesn't see an old friend,Didn't break,xReact,0
PersonX avoids PersonY,to find a new friend,xIntent,0
PersonX avoids PersonY,don't find a new friend,xIntent,0
PersonX doesn't avoid PersonY,don't find a new friend,xIntent,0
PersonX fails to take PersonY's son out,to not engage with PersonY,oEffect,0
PersonX fails to take PersonY's son out,To not don't engage with PersonY,oEffect,0
PersonX doesn't fail to take PersonY's son out,To not don't engage with PersonY,oEffect,0
PersonX seldomly brings PersonY close,hide their full potential,xNeed,0
PersonX seldomly brings PersonY close,Don't hide their full potential,xNeed,0
PersonX seldomly doesn't bring PersonY close,Don't hide their full potential,xNeed,0
PersonX denies PersonY's friends.,respectful,xAttr,0
PersonX denies PersonY's friends.,not respectful,xAttr,0
PersonX doesn't deny PersonY's friends.,not respectful,xAttr,0
PersonX resists finding a toy,attacked,xWant,0
PersonX resists finding a toy,Didn't attack,xWant,0
PersonX doesn't resist finding a toy,Didn't attack,xWant,0
PersonX fails to ask PersonY's wife,muscles sore,xAttr,0
PersonX fails to ask PersonY's wife,not muscles sore,xAttr,0
PersonX doesn't fail to ask PersonY's wife,not muscles sore,xAttr,0
PersonX plays games in the absence of PersonX's friends,satisfied,oReact,0
PersonX plays games in the absence of PersonX's friends,not satisfied,oReact,0
PersonX doesn't play games in the absence of PersonX's friends,not satisfied,oReact,0
PersonX gives PersonY few water,find another builder,oWant,0
PersonX gives PersonY few water,Don't find another builder,oWant,0
PersonX doesn't give PersonY few water,Don't find another builder,oWant,0
PersonX stopped PersonY's course.,to engage a mediator,xReact,0
PersonX stopped PersonY's course.,don't engage a mediator,xReact,0
PersonX didn't stop PersonY's course.,don't engage a mediator,xReact,0
PersonX refuses to touch PersonY,stays clean,xWant,0
PersonX refuses to touch PersonY,Doesn't stay clean,xWant,0
PersonX doesn't refuse to touch PersonY,Doesn't stay clean,xWant,0
PersonX in no way misses PersonX's friends,caring,xWant,0
PersonX in no way misses PersonX's friends,not Care,xWant,0
PersonX in no way doesn't miss PersonX's friends,not Care,xWant,0
PersonX hardly ever rewards PersonY,embarrassed,xNeed,0
PersonX hardly ever rewards PersonY,Didn't embarrass,xNeed,0
PersonX hardly ever doesn't reward PersonY,Didn't embarrass,xNeed,0
PersonX on no condition brushes PersonY's hand,go home and rethink plan,xAttr,0
PersonX on no condition brushes PersonY's hand,Don't go home and rethink plan,xAttr,0
PersonX on no condition doesn't brush PersonY's hand,Don't go home and rethink plan,xAttr,0
PersonX feels unhealthy,takes loss,xWant,0
PersonX feels unhealthy,Doesn't take loss,xWant,0
PersonX doesn't feel unhealthy,Doesn't take loss,xWant,0
PersonX under no circumstances hits hard,Is short on necessities,xReact,0
PersonX under no circumstances hits hard,Isn't short on necessities,xReact,0
PersonX under no circumstances doesn't hit hard,Isn't short on necessities,xReact,0
PersonX is seldomly playing basketball with PersonY's friends,frugal,xReact,0
PersonX is seldomly playing basketball with PersonY's friends,not frugal,xReact,0
PersonX isn't seldomly playing basketball with PersonY's friends,not frugal,xReact,0
PersonX avoids PersonY's son.,to get mad at PersonX,oWant,0
PersonX avoids PersonY's son.,don't get mad at PersonX,oWant,0
PersonX doesn't avoid PersonY's son.,don't get mad at PersonX,oWant,0
PersonX is scarcely playing catch,offended,xIntent,0
PersonX is scarcely playing catch,Didn't offend,xIntent,0
PersonX isn't scarcely playing catch,Didn't offend,xIntent,0
PersonX rarely gives PersonY another chance,to hide their feelings,xReact,0
PersonX rarely gives PersonY another chance,don't hide their feelings,xReact,0
PersonX rarely doesn't give PersonY another chance,don't hide their feelings,xReact,0
PersonX gives PersonY a disadvantage,to avoid the pain and danger of pregnancy,xReact,0
PersonX gives PersonY a disadvantage,don't avoid the pain and danger of pregnancy,xReact,0
PersonX doesn't give PersonY a disadvantage,don't avoid the pain and danger of pregnancy,xReact,0
PersonX no longer holds PersonX's baby,annoyed,xEffect,0
PersonX no longer holds PersonX's baby,not Annoy,xEffect,0
PersonX no longer doesn't hold PersonX's baby,not Annoy,xEffect,0
PersonX stops PersonY program.,to work,oReact,0
PersonX stops PersonY program.,don't work,oReact,0
PersonX doesn't stop PersonY program.,don't work,oReact,0
PersonX no longer builds PersonY's house,stop exercising,xWant,0
PersonX no longer builds PersonY's house,Don't stop exercising,xWant,0
PersonX no longer doesn't build PersonY's house,Don't stop exercising,xWant,0
PersonX fails to take PersonY's son out,depressed,xEffect,0
PersonX fails to take PersonY's son out,not depressed,xEffect,0
PersonX doesn't fail to take PersonY's son out,not depressed,xEffect,0
PersonX not at all pulls PersonY closer,to do a bad job,xReact,0
PersonX not at all pulls PersonY closer,don't do a bad job,xReact,0
PersonX not at all doesn't pull PersonY closer,don't do a bad job,xReact,0
PersonX under no circumstances finds my dog,hard,oEffect,0
PersonX under no circumstances finds my dog,not hard,oEffect,0
PersonX under no circumstances doesn't find my dog,not hard,oEffect,0
PersonX seldomly brings PersonY close,annoyed,xWant,0
PersonX seldomly brings PersonY close,not Annoy,xWant,0
PersonX seldomly doesn't bring PersonY close,not Annoy,xWant,0
PersonX denies that they pick up PersonY's bag,to thank PersonX,xReact,0
PersonX denies that they pick up PersonY's bag,don't thank PersonX,xReact,0
PersonX doesn't deny that they pick up PersonY's bag,don't thank PersonX,xReact,0
PersonX never gets a girlfriend,fearful,xReact,0
PersonX never gets a girlfriend,not fearful,xReact,0
PersonX never doesn't get a girlfriend,not fearful,xReact,0
PersonX sounds uninteresting,disinterested,xNeed,0
PersonX sounds uninteresting,not Disinterest,xNeed,0
PersonX doesn't sound uninteresting,not Disinterest,xNeed,0
PersonX opposes taking the trash,adventerous,xAttr,0
PersonX opposes taking the trash,not adventerous,xAttr,0
PersonX doesn't oppose taking the trash,not adventerous,xAttr,0
PersonX not by any means sends PersonY to the principal's office,to go shopping,xAttr,0
PersonX not by any means sends PersonY to the principal's office,don't go shopping,xAttr,0
PersonX not by any means doesn't send PersonY to the principal's office,don't go shopping,xAttr,0
PersonX has a lack of great time at PersonY's party,shy,xEffect,0
PersonX has a lack of great time at PersonY's party,not shy,xEffect,0
PersonX doesn't have a lack of great time at PersonY's party,not shy,xEffect,0
PersonX is under no circumstances walking to work,to not bother anyone,xWant,0
PersonX is under no circumstances walking to work,To not don't bother anyone,xWant,0
PersonX isn't under no circumstances walking to work,To not don't bother anyone,xWant,0
PersonX fails to help people,to go to the hospital,oEffect,0
PersonX fails to help people,don't go to the hospital,oEffect,0
PersonX doesn't fail to help people,don't go to the hospital,oEffect,0
PersonX is on no condition angry at PersonY's brother,drives themselves,xReact,0
PersonX is on no condition angry at PersonY's brother,Doesn't drive themselves,xReact,0
PersonX isn't on no condition angry at PersonY's brother,Doesn't drive themselves,xReact,0
PersonX has trouble with bleaching PersonY's hair,sad,xNeed,0
PersonX has trouble with bleaching PersonY's hair,not sad,xNeed,0
PersonX doesn't have trouble with bleaching PersonY's hair,not sad,xNeed,0
PersonX avoids Person Y,upset,xWant,0
PersonX avoids Person Y,Don't upset,xWant,0
PersonX doesn't avoid Person Y,Don't upset,xWant,0
PersonX is scarcely driving to PersonY's house,hear a call for voluteers,xEffect,0
PersonX is scarcely driving to PersonY's house,Don't hear a call for voluteers,xEffect,0
PersonX isn't scarcely driving to PersonY's house,Don't hear a call for voluteers,xEffect,0
PersonX pays PersonY disrespects,to calm down,xWant,0
PersonX pays PersonY disrespects,don't calm down,xWant,0
PersonX doesn't pay PersonY disrespects,don't calm down,xWant,0
PersonX barely ever invites everyone,to make later plans with the group,xWant,0
PersonX barely ever invites everyone,don't make later plans with the group,xWant,0
PersonX barely ever doesn't invite everyone,don't make later plans with the group,xWant,0
PersonX rarely proposes to PersonY's girlfriend,cries uncontrollably,xReact,0
PersonX rarely proposes to PersonY's girlfriend,Doesn't cry uncontrollably,xReact,0
PersonX rarely doesn't propose to PersonY's girlfriend,Doesn't cry uncontrollably,xReact,0
PersonX avoids PersonY's closet,encourage personY to be independent,xIntent,0
PersonX avoids PersonY's closet,Don't encourage personY to be independent,xIntent,0
PersonX doesn't avoid PersonY's closet,Don't encourage personY to be independent,xIntent,0
PersonX hardly ever gives PersonY advantage,they grow more impatient,oWant,0
PersonX hardly ever gives PersonY advantage,They don't grow more impatient,oWant,0
PersonX hardly ever doesn't give PersonY advantage,They don't grow more impatient,oWant,0
PersonX resists giving PersonY a clue,ignored,xWant,0
PersonX resists giving PersonY a clue,not Ignore,xWant,0
PersonX doesn't resist giving PersonY a clue,not Ignore,xWant,0
PersonX barely brings PersonY's daughter,to talk to another person,xReact,0
PersonX barely brings PersonY's daughter,don't talk to another person,xReact,0
