p,q,r,output
PersonX is not walking to work,content,xAttr,0
PersonX is not walking to work,not content,xAttr,0
PersonX is walking to work,not content,xAttr,0
PersonX did not always refuse,to go hospital,xWant,0
PersonX did not always refuse,don't go hospital,xWant,0
PersonX always refused,don't go hospital,xWant,0
PersonX does not lead PersonY's team to victory,to walk out,xReact,0
PersonX does not lead PersonY's team to victory,don't walk out,xReact,0
PersonX leads PersonY's team to victory,don't walk out,xReact,0
PersonX does not lead PersonY's team to victory,pleasantly tired,xEffect,0
PersonX does not lead PersonY's team to victory,Pleasantly didn't tire,xEffect,0
PersonX leads PersonY's team to victory,Pleasantly didn't tire,xEffect,0
PersonX does not provide PersonY education,to gain wealth,xReact,0
PersonX does not provide PersonY education,don't gain wealth,xReact,0
PersonX provides PersonY education,don't gain wealth,xReact,0
PersonX does not shake PersonY awake,smug,xAttr,0
PersonX does not shake PersonY awake,not smug,xAttr,0
PersonX shakes PersonY awake,not smug,xAttr,0
PersonX does not burst PersonY's bubble,adamant,xReact,0
PersonX does not burst PersonY's bubble,not adamant,xReact,0
PersonX bursts PersonY's bubble,not adamant,xReact,0
PersonX does not save the day,to just relax,xReact,0
PersonX does not save the day,To just don't relax,xReact,0
PersonX saves the day,To just don't relax,xReact,0
PersonX does not give PersonY names,make a scene,xReact,0
PersonX does not give PersonY names,Don't make a scene,xReact,0
PersonX gives PersonY names,Don't make a scene,xReact,0
PersonX doesn't knock PersonY down,despair,xReact,0
PersonX doesn't knock PersonY down,Don't despair,xReact,0
PersonX knocks PersonY down,Don't despair,xReact,0
PersonX does not keep an eye on PersonY,to get back at PersonX,xAttr,0
PersonX does not keep an eye on PersonY,don't get back at PersonX,xAttr,0
PersonX keeps an eye on PersonY,don't get back at PersonX,xAttr,0
PersonX does not fear PersonY,guilty,xWant,0
PersonX does not fear PersonY,not guilty,xWant,0
PersonX fears PersonY,not guilty,xWant,0
PersonX does not get away with murder,lonely,xNeed,0
PersonX does not get away with murder,not lonely,xNeed,0
PersonX gets away with murder,not lonely,xNeed,0
PersonX does not seem like PersonY,to keep the truth to themselves,xAttr,0
PersonX does not seem like PersonY,don't keep the truth to themselves,xAttr,0
PersonX seems like PersonY,don't keep the truth to themselves,xAttr,0
PersonX does not press PersonY's lips together,Keep a secret from personY,oWant,0
PersonX does not press PersonY's lips together,Don't keep a secret from personY,oWant,0
PersonX presses PersonY's lips together,Don't keep a secret from personY,oWant,0
PersonX does not hear back from PersonY,has to get their own things,xNeed,0
PersonX does not hear back from PersonY,Doesn't have to get their own things,xNeed,0
PersonX hears back from PersonY,Doesn't have to get their own things,xNeed,0
PersonX does not make room for PersonY,careful,xWant,0
PersonX does not make room for PersonY,not careful,xWant,0
PersonX makes room for PersonY,not careful,xWant,0
PersonX is not about to get married,under the weather,xReact,0
PersonX is not about to get married,not under the weather,xReact,0
PersonX is about to get married,not under the weather,xReact,0
PersonX does not ask PersonY to dinner,to do another activity,xAttr,0
PersonX does not ask PersonY to dinner,don't do another activity,xAttr,0
PersonX asks PersonY to dinner,don't do another activity,xAttr,0
PersonX does not drop PersonY a line,Is viewed as unsentimental,xIntent,0
PersonX does not drop PersonY a line,Isn't viewed as unsentimental,xIntent,0
PersonX drops PersonY a line,Isn't viewed as unsentimental,xIntent,0
PersonX does not agree to a date,careful,xReact,0
PersonX does not agree to a date,not careful,xReact,0
PersonX agrees to a date,not careful,xReact,0
PersonX does not talk to PersonX's parents,careful,xIntent,0
PersonX does not talk to PersonX's parents,not careful,xIntent,0
PersonX talks to PersonX's parents,not careful,xIntent,0
PersonX does not interview for PersonX's dream job,failed,xIntent,0
PersonX does not interview for PersonX's dream job,Didn't fail,xIntent,0
PersonX interviews for PersonX's dream job,Didn't fail,xIntent,0
PersonX does not tell PersonY what was going on,To make friends,xIntent,0
PersonX does not tell PersonY what was going on,don't make friends,xIntent,0
PersonX does tell PersonY what was going on,don't make friends,xIntent,0
PersonX is not very proud of PersonY,apathetic,xReact,0
PersonX is not very proud of PersonY,not apathetic,xReact,0
PersonX is very proud of PersonY,not apathetic,xReact,0
PersonX does not provide PersonY environment,to know if they did something wrong,xIntent,0
PersonX does not provide PersonY environment,don't know if they did something wrong,xIntent,0
PersonX provides PersonY environment,don't know if they did something wrong,xIntent,0
PersonX does not give PersonY a lot,"to maintain this ""hands-off"" approach",xIntent,0
PersonX does not give PersonY a lot,"don't maintain this ""hands-off"" approach",xIntent,0
PersonX gives PersonY a lot,"don't maintain this ""hands-off"" approach",xIntent,0
PersonX does not start smoking,to go home,xWant,0
PersonX does not start smoking,don't go home,xWant,0
PersonX starts smoking,don't go home,xWant,0
PersonX does not go fishing with PersonY's father,friendly,oWant,0
PersonX does not go fishing with PersonY's father,not friendly,oWant,0
PersonX goes fishing with PersonY's father,not friendly,oWant,0
PersonX does not give PersonY some time,normal,xWant,0
PersonX does not give PersonY some time,not normal,xWant,0
PersonX gives PersonY some time,not normal,xWant,0
PersonX does not awake PersonY,inconsiderate,oWant,0
PersonX does not awake PersonY,not inconsiderate,oWant,0
PersonX does awake PersonY,not inconsiderate,oWant,0
PersonX does not play basketball with PersonX's friends after school,does not speak to PersonX,xReact,0
PersonX does not play basketball with PersonX's friends after school,Speaks to PersonX,xReact,0
PersonX plays basketball with PersonX's friends after school,Speaks to PersonX,xReact,0
PersonX does not become an actor,untalented,xIntent,0
PersonX does not become an actor,Didn't untalent,xIntent,0
PersonX becomes an actor,Didn't untalent,xIntent,0
PersonX does not take PersonY to the zoo,to have her accept,xAttr,0
PersonX does not take PersonY to the zoo,don't have her accept,xAttr,0
PersonX takes PersonY to the zoo,don't have her accept,xAttr,0
PersonX does not enjoy PersonY's work,Taken to court,oReact,0
PersonX does not enjoy PersonY's work,Take to court,oReact,0
PersonX enjoys PersonY's work,Take to court,oReact,0
PersonX does not call out PersonY's name,to be peaceful,xNeed,0
PersonX does not call out PersonY's name,don't be peaceful,xNeed,0
PersonX calls out PersonY's name,don't be peaceful,xNeed,0
PersonX does not tell PersonY PersonX's story,like they are dishonest,oWant,0
PersonX does not tell PersonY PersonX's story,Like they aren't dishonest,oWant,0
PersonX tells PersonY PersonX's story,Like they aren't dishonest,oWant,0
PersonX does not succeed PersonY's father,cohesive,xReact,0
PersonX does not succeed PersonY's father,not cohesive,xReact,0
PersonX succeeds PersonY's father,not cohesive,xReact,0
PersonX does not go halfsies,to wonder why,xReact,0
PersonX does not go halfsies,don't wonder why,xReact,0
PersonX goes halfsies,don't wonder why,xReact,0
Person Y does not care about Person X,Person Y smiles,xWant,0
Person Y does not care about Person X,Person Y doesn't smile,xWant,0
Person Y cares about Person X,Person Y doesn't smile,xWant,0
PersonX does not dismiss PersonY,does not know about the band,xIntent,0
PersonX does not dismiss PersonY,Knows about the band,xIntent,0
PersonX dismisses PersonY,Knows about the band,xIntent,0
PersonX does not make a bet,courteous,xReact,0
PersonX does not make a bet,not courteous,xReact,0
PersonX makes a bet,not courteous,xReact,0
PersonX does not return to PersonY's home,stupid,oWant,0
PersonX does not return to PersonY's home,not stupid,oWant,0
PersonX returns to PersonY's home,not stupid,oWant,0
PersonX does not urge PersonY to join,selfish,oReact,0
PersonX does not urge PersonY to join,not selfish,oReact,0
PersonX urges PersonY to join,not selfish,oReact,0
PersonX does not offer a job,satisfied,xEffect,0
PersonX does not offer a job,not satisfied,xEffect,0
PersonX offers a job,not satisfied,xEffect,0
PersonX does not take PersonY down,to pretend he knows what he's doing,xEffect,0
PersonX does not take PersonY down,don't pretend he knows what he's doing,xEffect,0
PersonX takes PersonY down,don't pretend he knows what he's doing,xEffect,0
PersonX does not tell PersonY to tell,The man is thankful,xIntent,0
PersonX does not tell PersonY to tell,The man isn't thankful,xIntent,0
PersonX tells PersonY to tell,The man isn't thankful,xIntent,0
PersonX does not pay all of PersonY's bills,Person Y becomes single,xAttr,0
PersonX does not pay all of PersonY's bills,Person Y doesn't become single,xAttr,0
PersonX does pay all of PersonY's bills,Person Y doesn't become single,xAttr,0
PersonX is not going to a party,controlling,xAttr,0
PersonX is not going to a party,not Control,xAttr,0
PersonX is going to a party,not Control,xAttr,0
PersonX does not find PersonY's parents,respectful,xWant,0
PersonX does not find PersonY's parents,not respectful,xWant,0
PersonX finds PersonY's parents,not respectful,xWant,0
PersonX does not call PersonY tonight,grateful,xIntent,0
PersonX does not call PersonY tonight,not grateful,xIntent,0
PersonX calls PersonY tonight,not grateful,xIntent,0
PersonX does not visit PersonX's mom,to do their own work,xReact,0
PersonX does not visit PersonX's mom,don't do their own work,xReact,0
PersonX visits PersonX's mom,don't do their own work,xReact,0
PersonX does not impress PersonY,have a lighter dinner,xWant,0
PersonX does not impress PersonY,Don't have a lighter dinner,xWant,0
PersonX impresses PersonY,Don't have a lighter dinner,xWant,0
PersonX does not take PersonY's purse,smart,xAttr,0
PersonX does not take PersonY's purse,Don't smart,xAttr,0
PersonX takes PersonY's purse,Don't smart,xAttr,0
PersonX doesn't know PersonY at all,Gets arrested,xEffect,0
PersonX doesn't know PersonY at all,Gets arrest,xEffect,0
PersonX knows PersonY at all,Gets arrest,xEffect,0
PersonX does not hire someone,to know the path,xWant,0
PersonX does not hire someone,don't know the path,xWant,0
PersonX does hire someone,don't know the path,xWant,0
PersonX does not dump PersonY,to be respectful,xReact,0
PersonX does not dump PersonY,don't be respectful,xReact,0
PersonX dumps PersonY,don't be respectful,xReact,0
PersonX does not bribe PersonY,forgetful,xReact,0
PersonX does not bribe PersonY,Don't forgetful,xReact,0
PersonX bribes PersonY,Don't forgetful,xReact,0
PersonX does not wash PersonY's feet,to watch out for road hazards,xWant,0
PersonX does not wash PersonY's feet,don't watch out for road hazards,xWant,0
PersonX washes PersonY's feet,don't watch out for road hazards,xWant,0
PersonX does not give PersonY a bonus,changed the mind,oWant,0
PersonX does not give PersonY a bonus,Didn't change the mind,oWant,0
PersonX gives PersonY a bonus,Didn't change the mind,oWant,0
PersonX doesn't notice PersonY,run into a social outcast,oReact,0
PersonX doesn't notice PersonY,Don't run into a social outcast,oReact,0
PersonX notices PersonY,Don't run into a social outcast,oReact,0
PersonX does not know PersonY's friends or acquaintances,to think of what to say,oReact,0
PersonX does not know PersonY's friends or acquaintances,don't think of what to say,oReact,0
PersonX knows PersonY's friends or acquaintances,don't think of what to say,oReact,0
PersonX does not lay down PersonX's life,scornful,xAttr,0
PersonX does not lay down PersonX's life,not scornful,xAttr,0
PersonX lays down PersonX's life,not scornful,xAttr,0
PersonX does not rush to PersonY's car,to go nap,xReact,0
PersonX does not rush to PersonY's car,don't go nap,xReact,0
PersonX rushes to PersonY's car,don't go nap,xReact,0
PersonX does not share with PersonY,secretive,oEffect,0
PersonX does not share with PersonY,not secretive,oEffect,0
PersonX shares with PersonY,not secretive,oEffect,0
PersonX does not get some friends together,lonely,xWant,0
PersonX does not get some friends together,not lonely,xWant,0
PersonX gets some friends together,not lonely,xWant,0
PersonX does not dismiss PersonY,gets laughed at,oReact,0
PersonX does not dismiss PersonY,Gets laugh at,oReact,0
PersonX dismisses PersonY,Gets laugh at,oReact,0
PersonX does not move to a new city,to hear from personX,xEffect,0
PersonX does not move to a new city,don't hear from personX,xEffect,0
PersonX moves to a new city,don't hear from personX,xEffect,0
PersonX does not build PersonY a house,confident,oWant,0
PersonX does not build PersonY a house,not confident,oWant,0
PersonX builds PersonY a house,not confident,oWant,0
PersonX does not bring PersonY to trial,to yell at personx,xIntent,0
PersonX does not bring PersonY to trial,don't yell at personx,xIntent,0
PersonX brings PersonY to trial,don't yell at personx,xIntent,0
Person does not ask PersonY,unemotional,xReact,0
Person does not ask PersonY,not unemotional,xReact,0
Person asks PersonY,not unemotional,xReact,0
PersonX does not impress PersonY,butterfingers,oEffect,0
PersonX does not impress PersonY,not butterfingers,oEffect,0
